Date	MAS-1	MOS-60	WAS-1	WAS-43	LOS-25	L7F-1	MBL-1	MBL-11	MBL-34	MAL-57	MBS+13
3/03/1994	0.705759162	0.199556541	0.487719298	0.548538012	0.828614009	0.170425063	0.315352697	0.32780083	0.348547718	0.664206642	0.487922705
4/03/1994	0.706806283	0.241685144	0.483040936	0.557894737	0.825633383	0.169439356	0.304979253	0.372406639	0.341286307	0.627306273	0.476328502
5/03/1994	0.679581152	0.292682927	0.492397661	0.562573099	0.815201192	0.167458642	0.304979253	0.387966805	0.334024896	0.567527675	0.460869565
6/03/1994	0.655235602	0.366962306	0.504093567	0.571929825	0.803278689	0.164008667	0.315352697	0.382780083	0.341286307	0.506273063	0.458937198
7/03/1994	0.630890052	0.427937916	0.516959064	0.58128655	0.788375559	0.160056539	0.325726141	0.377593361	0.341286307	0.445756458	0.459903382
8/03/1994	0.606544503	0.485587583	0.529824561	0.609356725	0.777943368	0.156727452	0.336099585	0.349585062	0.325726141	0.384501845	0.461835749
9/03/1994	0.582198953	0.519955654	0.535672515	0.686549708	0.782414307	0.151380455	0.351659751	0.346473029	0.330912863	0.335793358	0.471497585
10/03/1994	0.547643979	0.492239468	0.518128655	0.701754386	0.788375559	0.144145736	0.372406639	0.343360996	0.341286307	0.328413284	0.484057971
11/03/1994	0.537172775	0.470066519	0.492397661	0.711111111	0.794336811	0.134381655	0.387966805	0.341286307	0.341286307	0.324723247	0.489855072
12/03/1994	0.507853403	0.492239468	0.483040936	0.723976608	0.800298063	0.12869059	0.385892116	0.330912863	0.341286307	0.306273063	0.485990338
13/03/1994	0.487609424	0.475609756	0.471345029	0.747368421	0.79880775	0.122088211	0.372406639	0.315352697	0.336099585	0.298892989	0.476328502
14/03/1994	0.467364398	0.464523282	0.459649123	0.771929825	0.76900149	0.12050736	0.358921162	0.304979253	0.325726141	0.291512915	0.465700483
15/03/1994	0.447120419	0.427937916	0.450292398	0.795321637	0.736214605	0.116025182	0.356846473	0.304979253	0.310165975	0.284132841	0.453140097
16/03/1994	0.437696335	0.44345898	0.447953216	0.810526316	0.704918033	0.112510113	0.372406639	0.315352697	0.325726141	0.280442804	0.438647343
17/03/1994	0.457591623	0.483370288	0.446783626	0.81754386	0.672131148	0.113904982	0.372406639	0.325726141	0.341286307	0.276752768	0.432850242
18/03/1994	0.464921466	0.466740576	0.447953216	0.829239766	0.645305514	0.1264588	0.356846473	0.336099585	0.320539419	0.276752768	0.424154589
19/03/1994	0.468062827	0.49113082	0.447953216	0.833918129	0.634873323	0.143215823	0.35373444	0.351659751	0.299792531	0.276752768	0.417391304
20/03/1994	0.475741361	0.529933481	0.444444444	0.842105263	0.627421759	0.146489115	0.356846473	0.372406639	0.382780083	0.269372694	0.412560386
21/03/1994	0.483420942	0.462305987	0.439766082	0.850292398	0.619970194	0.146024159	0.359958506	0.387966805	0.445020747	0.26199262	0.406763285
22/03/1994	0.491099476	0.543237251	0.435087719	0.859649123	0.611028316	0.146145048	0.356846473	0.385892116	0.382780083	0.258302583	0.400966184
23/03/1994	0.498429319	0.559866962	0.430409357	0.866666667	0.591654247	0.14856282	0.351659751	0.372406639	0.330912863	0.265682657	0.397101449
24/03/1994	0.480628272	0.576496674	0.419883041	0.866666667	0.572280179	0.156057915	0.356846473	0.358921162	0.313278008	0.280442804	0.399033816
25/03/1994	0.47434555	0.589800443	0.410526316	0.850292398	0.566318927	0.160307615	0.356846473	0.356846473	0.320539419	0.287822878	0.397101449
26/03/1994	0.461780105	0.592017738	0.409356725	0.828070175	0.611028316	0.162083748	0.351659751	0.372406639	0.32780083	0.284132841	0.393236715
27/03/1994	0.455497382	0.603104213	0.397660819	0.821052632	0.651266766	0.162660294	0.351659751	0.372406639	0.372406639	0.276752768	0.387439614
28/03/1994	0.44921466	0.611973392	0.384795322	0.816374269	0.654247392	0.161944261	0.351659751	0.356846473	0.387966805	0.269372694	0.381642512
29/03/1994	0.442931937	0.652993348	0.371929825	0.807017544	0.64828614	0.156039317	0.346473029	0.35373444	0.382780083	0.26199262	0.378743961
30/03/1994	0.441884817	0.689578714	0.362573099	0.784795322	0.616989568	0.135804421	0.346473029	0.356846473	0.377593361	0.258302583	0.383574879
31/03/1994	0.437696335	0.72616408	0.349707602	0.773099415	0.58271237	0.130829389	0.325726141	0.359958506	0.349585062	0.258302583	0.384541063
1/04/1994	0.431413613	0.738359202	0.353216374	0.756725146	0.55290611	0.122897235	0.300829876	0.356846473	0.346473029	0.258302583	0.384541063
2/04/1994	0.42408377	0.757206208	0.355555556	0.74502924	0.539493294	0.109645982	0.302904564	0.351659751	0.343360996	0.258302583	0.378743961
3/04/1994	0.416753927	0.762749446	0.357894737	0.743859649	0.52757079	0.105758948	0.304979253	0.356846473	0.341286307	0.258302583	0.378743961
4/04/1994	0.409424084	0.792682927	0.360233918	0.74502924	0.515648286	0.101537145	0.307053942	0.356846473	0.330912863	0.258302583	0.379710145
5/04/1994	0.402094241	0.786031042	0.362573099	0.748538012	0.503725782	0.102746032	0.309128631	0.351659751	0.315352697	0.225092251	0.379710145
6/04/1994	0.394764398	0.729490022	0.364912281	0.747368421	0.491803279	0.102615844	0.377593361	0.351659751	0.304979253	0.180811808	0.375845411
7/04/1994	0.397905759	0.803769401	0.368421053	0.693567251	0.479880775	0.10063513	0.413900415	0.351659751	0.304979253	0.177121771	0.381642512
8/04/1994	0.386387435	0.837028825	0.374269006	0.646783626	0.47242921	0.096450524	0.362033195	0.346473029	0.315352697	0.206642066	0.38647343
9/04/1994	0.384293194	0.844789357	0.380116959	0.609356725	0.479880775	0.089420386	0.358921162	0.346473029	0.325726141	0.226568266	0.382608696
10/04/1994	0.381850262	0.84368071	0.38245614	0.58245614	0.484351714	0.07279355	0.393153527	0.325726141	0.336099585	0.221402214	0.377777778
11/04/1994	0.379406283	0.861419069	0.383625731	0.556725146	0.475409836	0.065289156	0.427385892	0.300829876	0.351659751	0.216236162	0.371980676
12/04/1994	0.376963351	0.793791574	0.38245614	0.530994152	0.463487332	0.059179631	0.387966805	0.302904564	0.372406639	0.228782288	0.367149758
13/04/1994	0.361256545	0.786031042	0.374269006	0.50994152	0.456035768	0.047565024	0.346473029	0.304979253	0.387966805	0.250922509	0.363285024
14/04/1994	0.363350785	0.800443459	0.369590643	0.487719298	0.448584203	0.04303635	0.356846473	0.307053942	0.385892116	0.254612546	0.368115942
15/04/1994	0.352879581	0.812638581	0.387134503	0.483040936	0.439642325	0.041948353	0.341286307	0.309128631	0.372406639	0.247232472	0.373913043
16/04/1994	0.362303665	0.780487805	0.411695906	0.492397661	0.43219076	0.045296038	0.334024896	0.377593361	0.358921162	0.243542435	0.373913043
17/04/1994	0.361256545	0.757206208	0.428070175	0.504093567	0.424739195	0.049555037	0.341286307	0.413900415	0.356846473	0.243542435	0.373913043
18/04/1994	0.360209424	0.758314856	0.443274854	0.516959064	0.418777943	0.05345137	0.348547718	0.362033195	0.372406639	0.243542435	0.374879227
19/04/1994	0.359162304	0.797117517	0.460818713	0.529824561	0.412816692	0.057794062	0.341286307	0.358921162	0.372406639	0.228782288	0.374879227
20/04/1994	0.362303665	0.794900222	0.487719298	0.535672515	0.412816692	0.065633224	0.315352697	0.393153527	0.356846473	0.221402214	0.375845411
21/04/1994	0.365445026	0.78713969	0.488888889	0.518128655	0.414307004	0.071212699	0.299792531	0.427385892	0.35373444	0.228782288	0.376811594
22/04/1994	0.357068063	0.772727273	0.45497076	0.492397661	0.415797317	0.081813701	0.304979253	0.387966805	0.356846473	0.228782288	0.376811594
23/04/1994	0.362303665	0.771618625	0.442105263	0.483040936	0.421758569	0.083515441	0.307053942	0.346473029	0.359958506	0.239852399	0.384541063
24/04/1994	0.366753927	0.759423503	0.442105263	0.471345029	0.426229508	0.080037568	0.30186722	0.356846473	0.356846473	0.26199262	0.387439614
25/04/1994	0.371204188	0.752771619	0.443274854	0.459649123	0.421758569	0.077722086	0.296680498	0.341286307	0.351659751	0.284132841	0.389371981
26/04/1994	0.37565445	0.732815965	0.444444444	0.450292398	0.41728763	0.076996755	0.29253112	0.334024896	0.356846473	0.276752768	0.393236715
27/04/1994	0.380104712	0.664079823	0.446783626	0.447953216	0.411326379	0.074867255	0.304979253	0.341286307	0.356846473	0.258302583	0.400966184
28/04/1994	0.380104712	0.644124169	0.458479532	0.446783626	0.40685544	0.073918744	0.310165975	0.348547718	0.351659751	0.250922509	0.403864734
29/04/1994	0.361256545	0.585365854	0.481871345	0.447953216	0.400894188	0.072495978	0.310165975	0.341286307	0.351659751	0.236162362	0.398067633
30/04/1994	0.357068063	0.575388027	0.500584795	0.447953216	0.39195231	0.070422273	0.320539419	0.315352697	0.351659751	0.22804428	0.399033816
1/05/1994	0.378010471	0.546563193	0.498245614	0.444444444	0.371087928	0.06758604	0.320539419	0.299792531	0.346473029	0.225830258	0.409661836
2/05/1994	0.39895288	0.522172949	0.493567251	0.439766082	0.37704918	0.064154663	0.320539419	0.304979253	0.346473029	0.224354244	0.420289855
3/05/1994	0.419895288	0.477827051	0.488888889	0.435087719	0.384500745	0.061736891	0.299792531	0.307053942	0.325726141	0.222140221	0.430917874
4/05/1994	0.386387435	0.473392461	0.484210526	0.430409357	0.394932936	0.057198918	0.279045643	0.30186722	0.300829876	0.221402214	0.44057971
5/05/1994	0.388481675	0.461197339	0.479532164	0.419883041	0.403874814	0.0510057	0.289419087	0.296680498	0.302904564	0.232472325	0.444444444
6/05/1994	0.383246073	0.494456763	0.476023392	0.410526316	0.418777943	0.051191683	0.299792531	0.29253112	0.304979253	0.250922509	0.451207729
7/05/1994	0.380104712	0.507760532	0.474853801	0.409356725	0.454545455	0.050410556	0.304979253	0.304979253	0.307053942	0.259778598	0.449275362
8/05/1994	0.389180105	0.524390244	0.484210526	0.397660819	0.484351714	0.048234561	0.315352697	0.310165975	0.309128631	0.26199262	0.452173913
9/05/1994	0.39825445	0.532150776	0.495906433	0.384795322	0.488822653	0.045612208	0.325726141	0.310165975	0.377593361	0.264206642	0.456038647
10/05/1994	0.407329843	0.433481153	0.506432749	0.371929825	0.488822653	0.039679366	0.330912863	0.320539419	0.413900415	0.265682657	0.459903382
11/05/1994	0.407329843	0.414634146	0.50994152	0.362573099	0.490312966	0.028715698	0.315352697	0.320539419	0.362033195	0.26199262	0.466666667
12/05/1994	0.432460733	0.4345898	0.481871345	0.349707602	0.490312966	0.025991054	0.299792531	0.320539419	0.358921162	0.26199262	0.471497585
13/05/1994	0.439790576	0.517738359	0.451461988	0.353216374	0.48733234	0.026930266	0.273858921	0.299792531	0.393153527	0.26199262	0.470531401
14/05/1994	0.427225131	0.414634146	0.50877193	0.355555556	0.467958271	0.030398839	0.25	0.279045643	0.427385892	0.259778598	0.4647343
15/05/1994	0.42591623	0.426829268	0.526315789	0.357894737	0.445603577	0.032723621	0.256224066	0.289419087	0.387966805	0.26199262	0.463768116
16/05/1994	0.42460733	0.435698448	0.539181287	0.360233918	0.412816692	0.033644234	0.261410788	0.299792531	0.346473029	0.264206642	0.462801932
17/05/1994	0.423298429	0.458980044	0.552046784	0.362573099	0.390461997	0.033718627	0.26659751	0.304979253	0.356846473	0.265682657	0.460869565
18/05/1994	0.421989529	0.454545455	0.56374269	0.364912281	0.412816692	0.033523345	0.377593361	0.315352697	0.341286307	0.265682657	0.456038647
19/05/1994	0.42513089	0.461197339	0.577777778	0.368421053	0.438152012	0.032472544	0.408713693	0.325726141	0.334024896	0.26199262	0.453140097
20/05/1994	0.437696335	0.446784922	0.596491228	0.374269006	0.464977645	0.031021881	0.304979253	0.330912863	0.341286307	0.258302583	0.453140097
21/05/1994	0.439790576	0.435698448	0.597660819	0.380116959	0.485842027	0.029729302	0.279045643	0.315352697	0.348547718	0.258302583	0.477294686
22/05/1994	0.439092147	0.433481153	0.580116959	0.38245614	0.485842027	0.029180654	0.279045643	0.299792531	0.341286307	0.258302583	0.487922705
23/05/1994	0.438394764	0.430155211	0.560233918	0.383625731	0.482861401	0.028938877	0.279045643	0.273858921	0.315352697	0.258302583	0.496618357
24/05/1994	0.437696335	0.422394678	0.54619883	0.38245614	0.481371088	0.032574835	0.289419087	0.25	0.299792531	0.258302583	0.499516908
25/05/1994	0.452356021	0.416851441	0.557894737	0.374269006	0.484351714	0.047090769	0.403526971	0.256224066	0.304979253	0.258302583	0.484057971
26/05/1994	0.453403141	0.416851441	0.587134503	0.369590643	0.488822653	0.061606703	0.403526971	0.261410788	0.307053942	0.243542435	0.479227053
27/05/1994	0.442931937	0.414634146	0.614035088	0.387134503	0.494783905	0.065726215	0.315352697	0.26659751	0.30186722	0.228782288	0.483091787
28/05/1994	0.468062827	0.38248337	0.607017544	0.411695906	0.503725782	0.070710546	0.325726141	0.377593361	0.296680498	0.228782288	0.480193237
29/05/1994	0.480104712	0.375831486	0.602339181	0.428070175	0.511177347	0.075016041	0.315352697	0.408713693	0.29253112	0.228782288	0.48115942
30/05/1994	0.492146597	0.374722838	0.597660819	0.443274854	0.514157973	0.07800106	0.304979253	0.304979253	0.304979253	0.228782288	0.482125604
31/05/1994	0.504188482	0.356984479	0.592982456	0.460818713	0.515648286	0.081683514	0.330912863	0.279045643	0.310165975	0.228782288	0.484057971
1/06/1994	0.516230366	0.356984479	0.591812865	0.487719298	0.514157973	0.086100598	0.346473029	0.279045643	0.310165975	0.206642066	0.493719807
2/06/1994	0.497382199	0.361419069	0.598830409	0.488888889	0.511177347	0.089132113	0.320539419	0.279045643	0.320539419	0.243542435	0.527536232
3/06/1994	0.480628272	0.371396896	0.595321637	0.45497076	0.511177347	0.091447595	0.304979253	0.289419087	0.320539419	0.273062731	0.536231884
4/06/1994	0.47539267	0.38248337	0.588304094	0.442105263	0.514157973	0.091745167	0.310165975	0.403526971	0.320539419	0.256088561	0.539130435
5/06/1994	0.475741361	0.374722838	0.578947368	0.442105263	0.523099851	0.091847457	0.330912863	0.403526971	0.299792531	0.280442804	0.547826087
6/06/1994	0.476091099	0.379157428	0.567251462	0.443274854	0.551415797	0.09086175	0.351659751	0.315352697	0.279045643	0.304797048	0.557487923
7/06/1994	0.476439791	0.309312639	0.552046784	0.444444444	0.575260805	0.090303802	0.377593361	0.325726141	0.289419087	0.287822878	0.561352657
8/06/1994	0.486910995	0.307095344	0.526315789	0.446783626	0.584202683	0.089550573	0.393153527	0.315352697	0.299792531	0.250922509	0.543961353
9/06/1994	0.519371728	0.304878049	0.513450292	0.458479532	0.590163934	0.08565424	0.387966805	0.304979253	0.304979253	0.243542435	0.544927536
10/06/1994	0.519371728	0.328159645	0.487719298	0.481871345	0.596125186	0.077861573	0.367219917	0.330912863	0.315352697	0.250922509	0.561352657
11/06/1994	0.54973822	0.310421286	0.476023392	0.500584795	0.599105812	0.066302761	0.349585062	0.346473029	0.325726141	0.256088561	0.552657005
12/06/1994	0.547120419	0.37804878	0.479532164	0.498245614	0.590163934	0.064442936	0.34439834	0.320539419	0.330912863	0.250922509	0.544927536
13/06/1994	0.544502618	0.359201774	0.485380117	0.493567251	0.58271237	0.065075276	0.339211618	0.304979253	0.315352697	0.245756458	0.538164251
14/06/1994	0.541884817	0.393569845	0.49122807	0.488888889	0.579731744	0.066079582	0.334024896	0.310165975	0.299792531	0.232472325	0.531400966
15/06/1994	0.539267016	0.39578714	0.498245614	0.484210526	0.590163934	0.066042385	0.310165975	0.330912863	0.273858921	0.210332103	0.524637681
16/06/1994	0.523560209	0.396895787	0.512280702	0.479532164	0.603576751	0.06556813	0.284232365	0.351659751	0.25	0.199261993	0.515942029
17/06/1994	0.510994764	0.399113082	0.52748538	0.476023392	0.611028316	0.065521634	0.268672199	0.377593361	0.256224066	0.199261993	0.512077295
18/06/1994	0.532984293	0.407982262	0.542690058	0.474853801	0.605067064	0.066033086	0.260373444	0.393153527	0.261410788	0.198523985	0.50531401
19/06/1994	0.5274	0.435698448	0.542690058	0.484210526	0.597615499	0.068450859	0.263485477	0.387966805	0.26659751	0.196309963	0.496618357
20/06/1994	0.52181466	0.454545455	0.540350877	0.495906433	0.590163934	0.071342887	0.26659751	0.367219917	0.377593361	0.194833948	0.488888889
21/06/1994	0.516230366	0.455654102	0.535672515	0.506432749	0.584202683	0.074002436	0.258298755	0.349585062	0.408713693	0.192619926	0.483091787
22/06/1994	0.518324607	0.486696231	0.521637427	0.50994152	0.581222057	0.072570371	0.247925311	0.34439834	0.304979253	0.191881919	0.484057971
23/06/1994	0.521465969	0.455654102	0.511111111	0.481871345	0.578241431	0.073332899	0.247925311	0.339211618	0.279045643	0.195571956	0.479227053
24/06/1994	0.534031414	0.430155211	0.495906433	0.451461988	0.573770492	0.073574677	0.325726141	0.334024896	0.279045643	0.221402214	0.485990338
25/06/1994	0.526701571	0.444567627	0.505263158	0.50877193	0.558867362	0.079442424	0.395228216	0.310165975	0.279045643	0.247232472	0.486956522
26/06/1994	0.513612565	0.444567627	0.502923977	0.526315789	0.543964232	0.098468434	0.37966805	0.284232365	0.289419087	0.254612546	0.492753623
27/06/1994	0.50052356	0.444567627	0.500584795	0.539181287	0.540983607	0.095762389	0.364107884	0.268672199	0.403526971	0.26199262	0.498550725
28/06/1994	0.487434555	0.433481153	0.495906433	0.552046784	0.538002981	0.087411775	0.348547718	0.260373444	0.403526971	0.228782288	0.50531401
29/06/1994	0.47434555	0.457871397	0.481871345	0.56374269	0.536512668	0.068701935	0.341286307	0.263485477	0.315352697	0.195571956	0.512077295
30/06/1994	0.489005236	0.457871397	0.469005848	0.577777778	0.533532042	0.073807155	0.341286307	0.26659751	0.325726141	0.184501845	0.514009662
1/07/1994	0.494240838	0.476718404	0.447953216	0.596491228	0.530551416	0.082594828	0.325726141	0.258298755	0.315352697	0.169741697	0.50821256
2/07/1994	0.486910995	0.49556541	0.430409357	0.597660819	0.529061103	0.084389559	0.307053942	0.247925311	0.304979253	0.173431734	0.500483092
3/07/1994	0.488306806	0.502217295	0.430409357	0.580116959	0.52757079	0.084491849	0.299792531	0.247925311	0.330912863	0.180811808	0.495652174
4/07/1994	0.489703665	0.516629712	0.431578947	0.560233918	0.529061103	0.084073389	0.29253112	0.325726141	0.346473029	0.188191882	0.490821256
5/07/1994	0.491099476	0.496674058	0.433918129	0.54619883	0.532041729	0.081962487	0.294605809	0.395228216	0.320539419	0.20295203	0.486956522
6/07/1994	0.502617801	0.503325942	0.438596491	0.557894737	0.529061103	0.07895887	0.294605809	0.37966805	0.304979253	0.210332103	0.485024155
7/07/1994	0.505759162	0.490022173	0.435087719	0.587134503	0.526080477	0.075508895	0.294605809	0.364107884	0.310165975	0.206642066	0.483091787
8/07/1994	0.503664921	0.461197339	0.43625731	0.614035088	0.524590164	0.073611873	0.284232365	0.348547718	0.330912863	0.188191882	0.485024155
9/07/1994	0.513089005	0.465631929	0.443274854	0.607017544	0.521609538	0.070654751	0.270746888	0.341286307	0.351659751	0.191881919	0.488888889
10/07/1994	0.510646073	0.461197339	0.43625731	0.602339181	0.518628912	0.068283475	0.273858921	0.341286307	0.377593361	0.208856089	0.484057971
11/07/1994	0.508202094	0.468957871	0.426900585	0.597660819	0.517138599	0.065493737	0.276970954	0.325726141	0.393153527	0.199261993	0.47826087
12/07/1994	0.505759162	0.475609756	0.426900585	0.592982456	0.514157973	0.063950082	0.299792531	0.307053942	0.387966805	0.189667897	0.472463768
13/07/1994	0.493193717	0.490022173	0.447953216	0.591812865	0.517138599	0.062359932	0.304979253	0.299792531	0.367219917	0.206642066	0.46763285
14/07/1994	0.493193717	0.470066519	0.433918129	0.598830409	0.520119225	0.061885677	0.279045643	0.29253112	0.349585062	0.265682657	0.465700483
15/07/1994	0.487958115	0.457871397	0.415204678	0.595321637	0.520119225	0.062564513	0.273858921	0.294605809	0.34439834	0.250922509	0.4647343
16/07/1994	0.472251309	0.483370288	0.443274854	0.588304094	0.51266766	0.064972986	0.284232365	0.294605809	0.339211618	0.199261993	0.466666667
17/07/1994	0.462478534	0.517738359	0.457309942	0.578947368	0.505216095	0.070319983	0.294605809	0.294605809	0.334024896	0.199261993	0.472463768
18/07/1994	0.452704712	0.531042129	0.469005848	0.567251462	0.497764531	0.070952323	0.304979253	0.284232365	0.310165975	0.199261993	0.47826087
19/07/1994	0.442931937	0.542128603	0.480701754	0.552046784	0.491803279	0.070013112	0.310165975	0.270746888	0.284232365	0.191881919	0.479227053
20/07/1994	0.433507853	0.544345898	0.487719298	0.526315789	0.485842027	0.065112473	0.304979253	0.273858921	0.268672199	0.206642066	0.468599034
21/07/1994	0.436649215	0.553215078	0.484210526	0.513450292	0.481371088	0.064907892	0.304979253	0.276970954	0.260373444	0.221402214	0.471497585
22/07/1994	0.437696335	0.564301552	0.474853801	0.487719298	0.478390462	0.055404186	0.310165975	0.299792531	0.263485477	0.21402214	0.460869565
23/07/1994	0.419895288	0.586474501	0.450292398	0.476023392	0.482861401	0.033086287	0.309128631	0.304979253	0.26659751	0.212546125	0.456038647
24/07/1994	0.419633508	0.607538803	0.45497076	0.479532164	0.493293592	0.025553995	0.306016598	0.279045643	0.258298755	0.208856089	0.462801932
25/07/1994	0.419371728	0.607538803	0.461988304	0.485380117	0.521609538	0.025702781	0.303941909	0.273858921	0.247925311	0.205166052	0.469565217
26/07/1994	0.419109948	0.587583149	0.469005848	0.49122807	0.54247392	0.023099026	0.300829876	0.284232365	0.247925311	0.201476015	0.474396135
27/07/1994	0.418848168	0.586474501	0.476023392	0.498245614	0.533532042	0.017891516	0.304979253	0.294605809	0.325726141	0.21402214	0.472463768
28/07/1994	0.417801047	0.584257206	0.486549708	0.512280702	0.523099851	0.015576034	0.299792531	0.304979253	0.395228216	0.221402214	0.477294686
29/07/1994	0.419895288	0.583148559	0.498245614	0.52748538	0.511177347	0.011828487	0.253112033	0.310165975	0.37966805	0.20295203	0.484057971
30/07/1994	0.42617801	0.582039911	0.493567251	0.542690058	0.500745156	0.009010852	0.244813278	0.304979253	0.364107884	0.191881919	0.472463768
31/07/1994	0.424782199	0.579822616	0.518128655	0.542690058	0.491803279	0.010089551	0.299792531	0.304979253	0.348547718	0.191881919	0.474396135
1/08/1994	0.42338534	0.578713969	0.54502924	0.540350877	0.493293592	0.010796284	0.354771784	0.310165975	0.341286307	0.191881919	0.47826087
2/08/1994	0.421989529	0.5654102	0.561403509	0.535672515	0.494783905	0.014329952	0.367219917	0.309128631	0.341286307	0.195571956	0.47826087
3/08/1994	0.432460733	0.568736142	0.549707602	0.521637427	0.494783905	0.012246948	0.356846473	0.306016598	0.325726141	0.210332103	0.468599034
4/08/1994	0.428272251	0.570953437	0.571929825	0.511111111	0.493293592	0.012200452	0.362033195	0.303941909	0.307053942	0.221402214	0.470531401
5/08/1994	0.429319372	0.574279379	0.594152047	0.495906433	0.493293592	0.016422255	0.330912863	0.300829876	0.299792531	0.221402214	0.475362319
6/08/1994	0.430366492	0.576496674	0.601169591	0.505263158	0.490312966	0.014860002	0.312240664	0.304979253	0.29253112	0.217712177	0.484057971
7/08/1994	0.427225131	0.55210643	0.614035088	0.502923977	0.490312966	0.013195458	0.336099585	0.299792531	0.294605809	0.210332103	0.485024155
8/08/1994	0.42408377	0.545454545	0.626900585	0.500584795	0.493293592	0.015083181	0.359958506	0.253112033	0.294605809	0.20295203	0.484057971
9/08/1994	0.420942408	0.557649667	0.639766082	0.495906433	0.497764531	0.013660415	0.362033195	0.244813278	0.294605809	0.195571956	0.490821256
10/08/1994	0.415706806	0.507760532	0.652631579	0.481871345	0.500745156	0.012525921	0.351659751	0.299792531	0.284232365	0.191881919	0.514009662
11/08/1994	0.441884817	0.496674058	0.666666667	0.469005848	0.505216095	0.013251253	0.320539419	0.354771784	0.270746888	0.191881919	0.507246377
12/08/1994	0.442931937	0.492239468	0.684210526	0.447953216	0.506706408	0.014367148	0.294605809	0.367219917	0.273858921	0.180811808	0.50821256
13/08/1994	0.461780105	0.513303769	0.699415205	0.430409357	0.505216095	0.01233064	0.308091286	0.356846473	0.276970954	0.17195572	0.504347826
14/08/1994	0.461780105	0.502217295	0.706432749	0.430409357	0.508196721	0.014618224	0.325726141	0.362033195	0.299792531	0.177121771	0.503381643
15/08/1994	0.461780105	0.50443459	0.713450292	0.431578947	0.533532042	0.01498089	0.343360996	0.330912863	0.304979253	0.182287823	0.503381643
16/08/1994	0.461780105	0.497782705	0.719298246	0.433918129	0.560357675	0.01392079	0.336099585	0.312240664	0.279045643	0.184501845	0.50531401
17/08/1994	0.462827225	0.50886918	0.72748538	0.438596491	0.579731744	0.0138185	0.325726141	0.336099585	0.273858921	0.151291513	0.514975845
18/08/1994	0.47539267	0.529933481	0.741520468	0.435087719	0.599105812	0.013725508	0.325726141	0.359958506	0.284232365	0.121771218	0.520772947
19/08/1994	0.476439791	0.455654102	0.747368421	0.43625731	0.616989568	0.013455834	0.336099585	0.362033195	0.294605809	0.177121771	0.527536232
20/08/1994	0.477486911	0.546563193	0.753216374	0.443274854	0.631892697	0.013781303	0.348547718	0.351659751	0.304979253	0.228782288	0.531400966
21/08/1994	0.489703665	0.544345898	0.757894737	0.43625731	0.643815201	0.013437236	0.341286307	0.320539419	0.310165975	0.228782288	0.531400966
22/08/1994	0.501919372	0.533259424	0.76374269	0.426900585	0.643815201	0.012479426	0.334024896	0.294605809	0.304979253	0.228782288	0.530434783
23/08/1994	0.514136126	0.518847007	0.769590643	0.426900585	0.640834575	0.01402308	0.362033195	0.308091286	0.304979253	0.228782288	0.5352657
24/08/1994	0.512041885	0.502217295	0.774269006	0.447953216	0.639344262	0.013855696	0.356846473	0.325726141	0.310165975	0.228782288	0.548792271
25/08/1994	0.509947644	0.476718404	0.780116959	0.433918129	0.637853949	0.0138185	0.320539419	0.343360996	0.309128631	0.228782288	0.542028986
26/08/1994	0.52460733	0.470066519	0.784795322	0.415204678	0.655737705	0.013995183	0.330912863	0.336099585	0.306016598	0.228782288	0.544927536
27/08/1994	0.52460733	0.471175166	0.787134503	0.443274854	0.74366617	0.014692617	0.339211618	0.325726141	0.303941909	0.215498155	0.533333333
28/08/1994	0.517277487	0.476718404	0.789473684	0.457309942	0.821162444	0.013985884	0.336099585	0.325726141	0.300829876	0.188191882	0.539130435
29/08/1994	0.509947644	0.472283814	0.791812865	0.469005848	0.833084948	0.011121753	0.332987552	0.336099585	0.304979253	0.160885609	0.54589372
30/08/1994	0.502617801	0.445676275	0.796491228	0.480701754	0.830104322	0.01084278	0.341286307	0.348547718	0.299792531	0.147601476	0.556521739
31/08/1994	0.496335079	0.394678492	0.812865497	0.487719298	0.800298063	0.01084278	0.325726141	0.341286307	0.253112033	0.147601476	0.576811594
1/09/1994	0.496335079	0.445676275	0.830409357	0.484210526	0.767511177	0.011233343	0.289419087	0.334024896	0.244813278	0.147601476	0.579710145
2/09/1994	0.521465969	0.394678492	0.844444444	0.474853801	0.749627422	0.013065271	0.315352697	0.362033195	0.299792531	0.147601476	0.571014493
3/09/1994	0.506806283	0.401330377	0.845614035	0.450292398	0.786885246	0.014618224	0.356846473	0.356846473	0.354771784	0.147601476	0.581642512
4/09/1994	0.507853403	0.331485588	0.852631579	0.45497076	0.821162444	0.014860002	0.367219917	0.320539419	0.367219917	0.147601476	0.582608696
5/09/1994	0.508900524	0.432372506	0.860818713	0.461988304	0.827123696	0.01498089	0.377593361	0.330912863	0.356846473	0.147601476	0.582608696
6/09/1994	0.509947644	0.432372506	0.867836257	0.469005848	0.827123696	0.013725508	0.398340249	0.339211618	0.362033195	0.166051661	0.583574879
7/09/1994	0.512041885	0.427937916	0.874853801	0.476023392	0.812220566	0.013065271	0.387966805	0.336099585	0.330912863	0.180811808	0.587439614
8/09/1994	0.535078534	0.426829268	0.879532164	0.486549708	0.794336811	0.013744107	0.341286307	0.332987552	0.312240664	0.166051661	0.593236715
