t	x(t-1)	x(t-2)	x(t-3)	x(t-4)	x(t-5)	x(t-6)	x(t-7)	x(t-8)	x(t-9)	x(t-10)	x(t-11)	x(t-12)	x(t-13)	x(t-14)	x(t-15)	xt
153	-0.799776	-1.75727	-0.0480802	1.05843	2.01672	0.274671	-1.24639	-0.487914	-0.310221	0.210108	1.41672	-0.221982	-0.892679	-0.456416	-0.649208	-0.013797
154	-0.013797	-0.799776	-1.75727	-0.0480802	1.05843	2.01672	0.274671	-1.24639	-0.487914	-0.310221	0.210108	1.41672	-0.221982	-0.892679	-0.456416	1.67161
155	1.67161	-0.013797	-0.799776	-1.75727	-0.0480802	1.05843	2.01672	0.274671	-1.24639	-0.487914	-0.310221	0.210108	1.41672	-0.221982	-0.892679	5.54794
156	5.54794	1.67161	-0.013797	-0.799776	-1.75727	-0.0480802	1.05843	2.01672	0.274671	-1.24639	-0.487914	-0.310221	0.210108	1.41672	-0.221982	1.14528
157	1.14528	5.54794	1.67161	-0.013797	-0.799776	-1.75727	-0.0480802	1.05843	2.01672	0.274671	-1.24639	-0.487914	-0.310221	0.210108	1.41672	-0.739343
158	-0.739343	1.14528	5.54794	1.67161	-0.013797	-0.799776	-1.75727	-0.0480802	1.05843	2.01672	0.274671	-1.24639	-0.487914	-0.310221	0.210108	-0.859366
159	-0.859366	-0.739343	1.14528	5.54794	1.67161	-0.013797	-0.799776	-1.75727	-0.0480802	1.05843	2.01672	0.274671	-1.24639	-0.487914	-0.310221	-3.93625
160	-3.93625	-0.859366	-0.739343	1.14528	5.54794	1.67161	-0.013797	-0.799776	-1.75727	-0.0480802	1.05843	2.01672	0.274671	-1.24639	-0.487914	-1.93095
161	-1.93095	-3.93625	-0.859366	-0.739343	1.14528	5.54794	1.67161	-0.013797	-0.799776	-1.75727	-0.0480802	1.05843	2.01672	0.274671	-1.24639	-1.07519
162	-1.07519	-1.93095	-3.93625	-0.859366	-0.739343	1.14528	5.54794	1.67161	-0.013797	-0.799776	-1.75727	-0.0480802	1.05843	2.01672	0.274671	0.753259
163	0.753259	-1.07519	-1.93095	-3.93625	-0.859366	-0.739343	1.14528	5.54794	1.67161	-0.013797	-0.799776	-1.75727	-0.0480802	1.05843	2.01672	1.23973
164	1.23973	0.753259	-1.07519	-1.93095	-3.93625	-0.859366	-0.739343	1.14528	5.54794	1.67161	-0.013797	-0.799776	-1.75727	-0.0480802	1.05843	-2.83957
165	-2.83957	1.23973	0.753259	-1.07519	-1.93095	-3.93625	-0.859366	-0.739343	1.14528	5.54794	1.67161	-0.013797	-0.799776	-1.75727	-0.0480802	-1.13735
166	-1.13735	-2.83957	1.23973	0.753259	-1.07519	-1.93095	-3.93625	-0.859366	-0.739343	1.14528	5.54794	1.67161	-0.013797	-0.799776	-1.75727	-0.100418
167	-0.100418	-1.13735	-2.83957	1.23973	0.753259	-1.07519	-1.93095	-3.93625	-0.859366	-0.739343	1.14528	5.54794	1.67161	-0.013797	-0.799776	1.1361
168	1.1361	-0.100418	-1.13735	-2.83957	1.23973	0.753259	-1.07519	-1.93095	-3.93625	-0.859366	-0.739343	1.14528	5.54794	1.67161	-0.013797	4.41801
169	4.41801	1.1361	-0.100418	-1.13735	-2.83957	1.23973	0.753259	-1.07519	-1.93095	-3.93625	-0.859366	-0.739343	1.14528	5.54794	1.67161	3.95934
170	3.95934	4.41801	1.1361	-0.100418	-1.13735	-2.83957	1.23973	0.753259	-1.07519	-1.93095	-3.93625	-0.859366	-0.739343	1.14528	5.54794	0.636721
171	0.636721	3.95934	4.41801	1.1361	-0.100418	-1.13735	-2.83957	1.23973	0.753259	-1.07519	-1.93095	-3.93625	-0.859366	-0.739343	1.14528	-0.262013
172	-0.262013	0.636721	3.95934	4.41801	1.1361	-0.100418	-1.13735	-2.83957	1.23973	0.753259	-1.07519	-1.93095	-3.93625	-0.859366	-0.739343	-5.13257
173	-5.13257	-0.262013	0.636721	3.95934	4.41801	1.1361	-0.100418	-1.13735	-2.83957	1.23973	0.753259	-1.07519	-1.93095	-3.93625	-0.859366	-4.14385
174	-4.14385	-5.13257	-0.262013	0.636721	3.95934	4.41801	1.1361	-0.100418	-1.13735	-2.83957	1.23973	0.753259	-1.07519	-1.93095	-3.93625	-0.709264
175	-0.709264	-4.14385	-5.13257	-0.262013	0.636721	3.95934	4.41801	1.1361	-0.100418	-1.13735	-2.83957	1.23973	0.753259	-1.07519	-1.93095	-1.10073
176	-1.10073	-0.709264	-4.14385	-5.13257	-0.262013	0.636721	3.95934	4.41801	1.1361	-0.100418	-1.13735	-2.83957	1.23973	0.753259	-1.07519	1.28946
177	1.28946	-1.10073	-0.709264	-4.14385	-5.13257	-0.262013	0.636721	3.95934	4.41801	1.1361	-0.100418	-1.13735	-2.83957	1.23973	0.753259	0.815313
178	0.815313	1.28946	-1.10073	-0.709264	-4.14385	-5.13257	-0.262013	0.636721	3.95934	4.41801	1.1361	-0.100418	-1.13735	-2.83957	1.23973	-2.06473
179	-2.06473	0.815313	1.28946	-1.10073	-0.709264	-4.14385	-5.13257	-0.262013	0.636721	3.95934	4.41801	1.1361	-0.100418	-1.13735	-2.83957	-0.387615
180	-0.387615	-2.06473	0.815313	1.28946	-1.10073	-0.709264	-4.14385	-5.13257	-0.262013	0.636721	3.95934	4.41801	1.1361	-0.100418	-1.13735	-1.30989
181	-1.30989	-0.387615	-2.06473	0.815313	1.28946	-1.10073	-0.709264	-4.14385	-5.13257	-0.262013	0.636721	3.95934	4.41801	1.1361	-0.100418	1.09598
182	1.09598	-1.30989	-0.387615	-2.06473	0.815313	1.28946	-1.10073	-0.709264	-4.14385	-5.13257	-0.262013	0.636721	3.95934	4.41801	1.1361	3.09555
183	3.09555	1.09598	-1.30989	-0.387615	-2.06473	0.815313	1.28946	-1.10073	-0.709264	-4.14385	-5.13257	-0.262013	0.636721	3.95934	4.41801	0.891711
184	0.891711	3.09555	1.09598	-1.30989	-0.387615	-2.06473	0.815313	1.28946	-1.10073	-0.709264	-4.14385	-5.13257	-0.262013	0.636721	3.95934	2.37384
185	2.37384	0.891711	3.09555	1.09598	-1.30989	-0.387615	-2.06473	0.815313	1.28946	-1.10073	-0.709264	-4.14385	-5.13257	-0.262013	0.636721	-2.385
186	-2.385	2.37384	0.891711	3.09555	1.09598	-1.30989	-0.387615	-2.06473	0.815313	1.28946	-1.10073	-0.709264	-4.14385	-5.13257	-0.262013	-3.02811
187	-3.02811	-2.385	2.37384	0.891711	3.09555	1.09598	-1.30989	-0.387615	-2.06473	0.815313	1.28946	-1.10073	-0.709264	-4.14385	-5.13257	0.871588
188	0.871588	-3.02811	-2.385	2.37384	0.891711	3.09555	1.09598	-1.30989	-0.387615	-2.06473	0.815313	1.28946	-1.10073	-0.709264	-4.14385	-1.2676
189	-1.2676	0.871588	-3.02811	-2.385	2.37384	0.891711	3.09555	1.09598	-1.30989	-0.387615	-2.06473	0.815313	1.28946	-1.10073	-0.709264	-0.0130263
190	-0.0130263	-1.2676	0.871588	-3.02811	-2.385	2.37384	0.891711	3.09555	1.09598	-1.30989	-0.387615	-2.06473	0.815313	1.28946	-1.10073	2.01869
191	2.01869	-0.0130263	-1.2676	0.871588	-3.02811	-2.385	2.37384	0.891711	3.09555	1.09598	-1.30989	-0.387615	-2.06473	0.815313	1.28946	-2.3161
192	-2.3161	2.01869	-0.0130263	-1.2676	0.871588	-3.02811	-2.385	2.37384	0.891711	3.09555	1.09598	-1.30989	-0.387615	-2.06473	0.815313	1.30294
193	1.30294	-2.3161	2.01869	-0.0130263	-1.2676	0.871588	-3.02811	-2.385	2.37384	0.891711	3.09555	1.09598	-1.30989	-0.387615	-2.06473	-0.719076
194	-0.719076	1.30294	-2.3161	2.01869	-0.0130263	-1.2676	0.871588	-3.02811	-2.385	2.37384	0.891711	3.09555	1.09598	-1.30989	-0.387615	0.153582
195	0.153582	-0.719076	1.30294	-2.3161	2.01869	-0.0130263	-1.2676	0.871588	-3.02811	-2.385	2.37384	0.891711	3.09555	1.09598	-1.30989	3.77637
196	3.77637	0.153582	-0.719076	1.30294	-2.3161	2.01869	-0.0130263	-1.2676	0.871588	-3.02811	-2.385	2.37384	0.891711	3.09555	1.09598	-0.939504
197	-0.939504	3.77637	0.153582	-0.719076	1.30294	-2.3161	2.01869	-0.0130263	-1.2676	0.871588	-3.02811	-2.385	2.37384	0.891711	3.09555	1.1478
198	1.1478	-0.939504	3.77637	0.153582	-0.719076	1.30294	-2.3161	2.01869	-0.0130263	-1.2676	0.871588	-3.02811	-2.385	2.37384	0.891711	1.86828
199	1.86828	1.1478	-0.939504	3.77637	0.153582	-0.719076	1.30294	-2.3161	2.01869	-0.0130263	-1.2676	0.871588	-3.02811	-2.385	2.37384	-3.04604
200	-3.04604	1.86828	1.1478	-0.939504	3.77637	0.153582	-0.719076	1.30294	-2.3161	2.01869	-0.0130263	-1.2676	0.871588	-3.02811	-2.385	0.220049
201	0.220049	-3.04604	1.86828	1.1478	-0.939504	3.77637	0.153582	-0.719076	1.30294	-2.3161	2.01869	-0.0130263	-1.2676	0.871588	-3.02811	-1.07249
202	-1.07249	0.220049	-3.04604	1.86828	1.1478	-0.939504	3.77637	0.153582	-0.719076	1.30294	-2.3161	2.01869	-0.0130263	-1.2676	0.871588	-1.06903
203	-1.06903	-1.07249	0.220049	-3.04604	1.86828	1.1478	-0.939504	3.77637	0.153582	-0.719076	1.30294	-2.3161	2.01869	-0.0130263	-1.2676	1.83161
204	1.83161	-1.06903	-1.07249	0.220049	-3.04604	1.86828	1.1478	-0.939504	3.77637	0.153582	-0.719076	1.30294	-2.3161	2.01869	-0.0130263	-1.69274
205	-1.69274	1.83161	-1.06903	-1.07249	0.220049	-3.04604	1.86828	1.1478	-0.939504	3.77637	0.153582	-0.719076	1.30294	-2.3161	2.01869	1.87764
206	1.87764	-1.69274	1.83161	-1.06903	-1.07249	0.220049	-3.04604	1.86828	1.1478	-0.939504	3.77637	0.153582	-0.719076	1.30294	-2.3161	-0.409883
207	-0.409883	1.87764	-1.69274	1.83161	-1.06903	-1.07249	0.220049	-3.04604	1.86828	1.1478	-0.939504	3.77637	0.153582	-0.719076	1.30294	-3.23206
208	-3.23206	-0.409883	1.87764	-1.69274	1.83161	-1.06903	-1.07249	0.220049	-3.04604	1.86828	1.1478	-0.939504	3.77637	0.153582	-0.719076	2.70746
209	2.70746	-3.23206	-0.409883	1.87764	-1.69274	1.83161	-1.06903	-1.07249	0.220049	-3.04604	1.86828	1.1478	-0.939504	3.77637	0.153582	0.426739
210	0.426739	2.70746	-3.23206	-0.409883	1.87764	-1.69274	1.83161	-1.06903	-1.07249	0.220049	-3.04604	1.86828	1.1478	-0.939504	3.77637	2.2834
211	2.2834	0.426739	2.70746	-3.23206	-0.409883	1.87764	-1.69274	1.83161	-1.06903	-1.07249	0.220049	-3.04604	1.86828	1.1478	-0.939504	2.59945
212	2.59945	2.2834	0.426739	2.70746	-3.23206	-0.409883	1.87764	-1.69274	1.83161	-1.06903	-1.07249	0.220049	-3.04604	1.86828	1.1478	-3.0599
213	-3.0599	2.59945	2.2834	0.426739	2.70746	-3.23206	-0.409883	1.87764	-1.69274	1.83161	-1.06903	-1.07249	0.220049	-3.04604	1.86828	1.11223
214	1.11223	-3.0599	2.59945	2.2834	0.426739	2.70746	-3.23206	-0.409883	1.87764	-1.69274	1.83161	-1.06903	-1.07249	0.220049	-3.04604	-2.94766
215	-2.94766	1.11223	-3.0599	2.59945	2.2834	0.426739	2.70746	-3.23206	-0.409883	1.87764	-1.69274	1.83161	-1.06903	-1.07249	0.220049	-1.011
216	-1.011	-2.94766	1.11223	-3.0599	2.59945	2.2834	0.426739	2.70746	-3.23206	-0.409883	1.87764	-1.69274	1.83161	-1.06903	-1.07249	2.92326
217	2.92326	-1.011	-2.94766	1.11223	-3.0599	2.59945	2.2834	0.426739	2.70746	-3.23206	-0.409883	1.87764	-1.69274	1.83161	-1.06903	-1.34622
218	-1.34622	2.92326	-1.011	-2.94766	1.11223	-3.0599	2.59945	2.2834	0.426739	2.70746	-3.23206	-0.409883	1.87764	-1.69274	1.83161	-0.111065
219	-0.111065	-1.34622	2.92326	-1.011	-2.94766	1.11223	-3.0599	2.59945	2.2834	0.426739	2.70746	-3.23206	-0.409883	1.87764	-1.69274	1.10778
220	1.10778	-0.111065	-1.34622	2.92326	-1.011	-2.94766	1.11223	-3.0599	2.59945	2.2834	0.426739	2.70746	-3.23206	-0.409883	1.87764	-2.49034
221	-2.49034	1.10778	-0.111065	-1.34622	2.92326	-1.011	-2.94766	1.11223	-3.0599	2.59945	2.2834	0.426739	2.70746	-3.23206	-0.409883	0.472445
222	0.472445	-2.49034	1.10778	-0.111065	-1.34622	2.92326	-1.011	-2.94766	1.11223	-3.0599	2.59945	2.2834	0.426739	2.70746	-3.23206	-0.237152
223	-0.237152	0.472445	-2.49034	1.10778	-0.111065	-1.34622	2.92326	-1.011	-2.94766	1.11223	-3.0599	2.59945	2.2834	0.426739	2.70746	1.0167
224	1.0167	-0.237152	0.472445	-2.49034	1.10778	-0.111065	-1.34622	2.92326	-1.011	-2.94766	1.11223	-3.0599	2.59945	2.2834	0.426739	3.29839
225	3.29839	1.0167	-0.237152	0.472445	-2.49034	1.10778	-0.111065	-1.34622	2.92326	-1.011	-2.94766	1.11223	-3.0599	2.59945	2.2834	-0.710291
226	-0.710291	3.29839	1.0167	-0.237152	0.472445	-2.49034	1.10778	-0.111065	-1.34622	2.92326	-1.011	-2.94766	1.11223	-3.0599	2.59945	1.62509
227	1.62509	-0.710291	3.29839	1.0167	-0.237152	0.472445	-2.49034	1.10778	-0.111065	-1.34622	2.92326	-1.011	-2.94766	1.11223	-3.0599	0.333897
228	0.333897	1.62509	-0.710291	3.29839	1.0167	-0.237152	0.472445	-2.49034	1.10778	-0.111065	-1.34622	2.92326	-1.011	-2.94766	1.11223	-2.4238
229	-2.4238	0.333897	1.62509	-0.710291	3.29839	1.0167	-0.237152	0.472445	-2.49034	1.10778	-0.111065	-1.34622	2.92326	-1.011	-2.94766	0.758333
230	0.758333	-2.4238	0.333897	1.62509	-0.710291	3.29839	1.0167	-0.237152	0.472445	-2.49034	1.10778	-0.111065	-1.34622	2.92326	-1.011	-0.0766165
231	-0.0766165	0.758333	-2.4238	0.333897	1.62509	-0.710291	3.29839	1.0167	-0.237152	0.472445	-2.49034	1.10778	-0.111065	-1.34622	2.92326	1.36492
232	1.36492	-0.0766165	0.758333	-2.4238	0.333897	1.62509	-0.710291	3.29839	1.0167	-0.237152	0.472445	-2.49034	1.10778	-0.111065	-1.34622	1.08212
233	1.08212	1.36492	-0.0766165	0.758333	-2.4238	0.333897	1.62509	-0.710291	3.29839	1.0167	-0.237152	0.472445	-2.49034	1.10778	-0.111065	0.520933
234	0.520933	1.08212	1.36492	-0.0766165	0.758333	-2.4238	0.333897	1.62509	-0.710291	3.29839	1.0167	-0.237152	0.472445	-2.49034	1.10778	0.158548
235	0.158548	0.520933	1.08212	1.36492	-0.0766165	0.758333	-2.4238	0.333897	1.62509	-0.710291	3.29839	1.0167	-0.237152	0.472445	-2.49034	-2.82113
236	-2.82113	0.158548	0.520933	1.08212	1.36492	-0.0766165	0.758333	-2.4238	0.333897	1.62509	-0.710291	3.29839	1.0167	-0.237152	0.472445	-1.95271
237	-1.95271	-2.82113	0.158548	0.520933	1.08212	1.36492	-0.0766165	0.758333	-2.4238	0.333897	1.62509	-0.710291	3.29839	1.0167	-0.237152	2.27674
238	2.27674	-1.95271	-2.82113	0.158548	0.520933	1.08212	1.36492	-0.0766165	0.758333	-2.4238	0.333897	1.62509	-0.710291	3.29839	1.0167	0.878234
239	0.878234	2.27674	-1.95271	-2.82113	0.158548	0.520933	1.08212	1.36492	-0.0766165	0.758333	-2.4238	0.333897	1.62509	-0.710291	3.29839	3.33896
240	3.33896	0.878234	2.27674	-1.95271	-2.82113	0.158548	0.520933	1.08212	1.36492	-0.0766165	0.758333	-2.4238	0.333897	1.62509	-0.710291	0.160376
241	0.160376	3.33896	0.878234	2.27674	-1.95271	-2.82113	0.158548	0.520933	1.08212	1.36492	-0.0766165	0.758333	-2.4238	0.333897	1.62509	-1.04815
242	-1.04815	0.160376	3.33896	0.878234	2.27674	-1.95271	-2.82113	0.158548	0.520933	1.08212	1.36492	-0.0766165	0.758333	-2.4238	0.333897	-1.14329
243	-1.14329	-1.04815	0.160376	3.33896	0.878234	2.27674	-1.95271	-2.82113	0.158548	0.520933	1.08212	1.36492	-0.0766165	0.758333	-2.4238	-0.998269
244	-0.998269	-1.14329	-1.04815	0.160376	3.33896	0.878234	2.27674	-1.95271	-2.82113	0.158548	0.520933	1.08212	1.36492	-0.0766165	0.758333	1.20594
245	1.20594	-0.998269	-1.14329	-1.04815	0.160376	3.33896	0.878234	2.27674	-1.95271	-2.82113	0.158548	0.520933	1.08212	1.36492	-0.0766165	1.80172
246	1.80172	1.20594	-0.998269	-1.14329	-1.04815	0.160376	3.33896	0.878234	2.27674	-1.95271	-2.82113	0.158548	0.520933	1.08212	1.36492	-1.52648
247	-1.52648	1.80172	1.20594	-0.998269	-1.14329	-1.04815	0.160376	3.33896	0.878234	2.27674	-1.95271	-2.82113	0.158548	0.520933	1.08212	0.402625
248	0.402625	-1.52648	1.80172	1.20594	-0.998269	-1.14329	-1.04815	0.160376	3.33896	0.878234	2.27674	-1.95271	-2.82113	0.158548	0.520933	-3.21438
249	-3.21438	0.402625	-1.52648	1.80172	1.20594	-0.998269	-1.14329	-1.04815	0.160376	3.33896	0.878234	2.27674	-1.95271	-2.82113	0.158548	-1.69973
250	-1.69973	-3.21438	0.402625	-1.52648	1.80172	1.20594	-0.998269	-1.14329	-1.04815	0.160376	3.33896	0.878234	2.27674	-1.95271	-2.82113	1.46786
251	1.46786	-1.69973	-3.21438	0.402625	-1.52648	1.80172	1.20594	-0.998269	-1.14329	-1.04815	0.160376	3.33896	0.878234	2.27674	-1.95271	2.14766
252	2.14766	1.46786	-1.69973	-3.21438	0.402625	-1.52648	1.80172	1.20594	-0.998269	-1.14329	-1.04815	0.160376	3.33896	0.878234	2.27674	2.41193
253	2.41193	2.14766	1.46786	-1.69973	-3.21438	0.402625	-1.52648	1.80172	1.20594	-0.998269	-1.14329	-1.04815	0.160376	3.33896	0.878234	2.06363
254	2.06363	2.41193	2.14766	1.46786	-1.69973	-3.21438	0.402625	-1.52648	1.80172	1.20594	-0.998269	-1.14329	-1.04815	0.160376	3.33896	-2.14484
255	-2.14484	2.06363	2.41193	2.14766	1.46786	-1.69973	-3.21438	0.402625	-1.52648	1.80172	1.20594	-0.998269	-1.14329	-1.04815	0.160376	-2.2368
256	-2.2368	-2.14484	2.06363	2.41193	2.14766	1.46786	-1.69973	-3.21438	0.402625	-1.52648	1.80172	1.20594	-0.998269	-1.14329	-1.04815	-1.42639
257	-1.42639	-2.2368	-2.14484	2.06363	2.41193	2.14766	1.46786	-1.69973	-3.21438	0.402625	-1.52648	1.80172	1.20594	-0.998269	-1.14329	1.00482
258	1.00482	-1.42639	-2.2368	-2.14484	2.06363	2.41193	2.14766	1.46786	-1.69973	-3.21438	0.402625	-1.52648	1.80172	1.20594	-0.998269	3.13396
259	3.13396	1.00482	-1.42639	-2.2368	-2.14484	2.06363	2.41193	2.14766	1.46786	-1.69973	-3.21438	0.402625	-1.52648	1.80172	1.20594	3.60427
260	3.60427	3.13396	1.00482	-1.42639	-2.2368	-2.14484	2.06363	2.41193	2.14766	1.46786	-1.69973	-3.21438	0.402625	-1.52648	1.80172	2.20397
261	2.20397	3.60427	3.13396	1.00482	-1.42639	-2.2368	-2.14484	2.06363	2.41193	2.14766	1.46786	-1.69973	-3.21438	0.402625	-1.52648	-1.58121
262	-1.58121	2.20397	3.60427	3.13396	1.00482	-1.42639	-2.2368	-2.14484	2.06363	2.41193	2.14766	1.46786	-1.69973	-3.21438	0.402625	-3.71626
263	-3.71626	-1.58121	2.20397	3.60427	3.13396	1.00482	-1.42639	-2.2368	-2.14484	2.06363	2.41193	2.14766	1.46786	-1.69973	-3.21438	-2.72655
264	-2.72655	-3.71626	-1.58121	2.20397	3.60427	3.13396	1.00482	-1.42639	-2.2368	-2.14484	2.06363	2.41193	2.14766	1.46786	-1.69973	-1.46006
265	-1.46006	-2.72655	-3.71626	-1.58121	2.20397	3.60427	3.13396	1.00482	-1.42639	-2.2368	-2.14484	2.06363	2.41193	2.14766	1.46786	0.709351
266	0.709351	-1.46006	-2.72655	-3.71626	-1.58121	2.20397	3.60427	3.13396	1.00482	-1.42639	-2.2368	-2.14484	2.06363	2.41193	2.14766	2.97608
267	2.97608	0.709351	-1.46006	-2.72655	-3.71626	-1.58121	2.20397	3.60427	3.13396	1.00482	-1.42639	-2.2368	-2.14484	2.06363	2.41193	0.0442287
268	0.0442287	2.97608	0.709351	-1.46006	-2.72655	-3.71626	-1.58121	2.20397	3.60427	3.13396	1.00482	-1.42639	-2.2368	-2.14484	2.06363	-0.367486
269	-0.367486	0.0442287	2.97608	0.709351	-1.46006	-2.72655	-3.71626	-1.58121	2.20397	3.60427	3.13396	1.00482	-1.42639	-2.2368	-2.14484	-1.67315
270	-1.67315	-0.367486	0.0442287	2.97608	0.709351	-1.46006	-2.72655	-3.71626	-1.58121	2.20397	3.60427	3.13396	1.00482	-1.42639	-2.2368	-1.02831
271	-1.02831	-1.67315	-0.367486	0.0442287	2.97608	0.709351	-1.46006	-2.72655	-3.71626	-1.58121	2.20397	3.60427	3.13396	1.00482	-1.42639	1.56152
272	1.56152	-1.02831	-1.67315	-0.367486	0.0442287	2.97608	0.709351	-1.46006	-2.72655	-3.71626	-1.58121	2.20397	3.60427	3.13396	1.00482	2.10566
273	2.10566	1.56152	-1.02831	-1.67315	-0.367486	0.0442287	2.97608	0.709351	-1.46006	-2.72655	-3.71626	-1.58121	2.20397	3.60427	3.13396	0.0541722
274	0.0541722	2.10566	1.56152	-1.02831	-1.67315	-0.367486	0.0442287	2.97608	0.709351	-1.46006	-2.72655	-3.71626	-1.58121	2.20397	3.60427	0.437179
275	0.437179	0.0541722	2.10566	1.56152	-1.02831	-1.67315	-0.367486	0.0442287	2.97608	0.709351	-1.46006	-2.72655	-3.71626	-1.58121	2.20397	-3.39014
276	-3.39014	0.437179	0.0541722	2.10566	1.56152	-1.02831	-1.67315	-0.367486	0.0442287	2.97608	0.709351	-1.46006	-2.72655	-3.71626	-1.58121	-1.85369
277	-1.85369	-3.39014	0.437179	0.0541722	2.10566	1.56152	-1.02831	-1.67315	-0.367486	0.0442287	2.97608	0.709351	-1.46006	-2.72655	-3.71626	-1.02654
278	-1.02654	-1.85369	-3.39014	0.437179	0.0541722	2.10566	1.56152	-1.02831	-1.67315	-0.367486	0.0442287	2.97608	0.709351	-1.46006	-2.72655	1.27862
279	1.27862	-1.02654	-1.85369	-3.39014	0.437179	0.0541722	2.10566	1.56152	-1.02831	-1.67315	-0.367486	0.0442287	2.97608	0.709351	-1.46006	3.69356
280	3.69356	1.27862	-1.02654	-1.85369	-3.39014	0.437179	0.0541722	2.10566	1.56152	-1.02831	-1.67315	-0.367486	0.0442287	2.97608	0.709351	-1.42933
281	-1.42933	3.69356	1.27862	-1.02654	-1.85369	-3.39014	0.437179	0.0541722	2.10566	1.56152	-1.02831	-1.67315	-0.367486	0.0442287	2.97608	-1.21824
282	-1.21824	-1.42933	3.69356	1.27862	-1.02654	-1.85369	-3.39014	0.437179	0.0541722	2.10566	1.56152	-1.02831	-1.67315	-0.367486	0.0442287	-1.12101
283	-1.12101	-1.21824	-1.42933	3.69356	1.27862	-1.02654	-1.85369	-3.39014	0.437179	0.0541722	2.10566	1.56152	-1.02831	-1.67315	-0.367486	-3.23578
284	-3.23578	-1.12101	-1.21824	-1.42933	3.69356	1.27862	-1.02654	-1.85369	-3.39014	0.437179	0.0541722	2.10566	1.56152	-1.02831	-1.67315	0.482556
285	0.482556	-3.23578	-1.12101	-1.21824	-1.42933	3.69356	1.27862	-1.02654	-1.85369	-3.39014	0.437179	0.0541722	2.10566	1.56152	-1.02831	2.80339
286	2.80339	0.482556	-3.23578	-1.12101	-1.21824	-1.42933	3.69356	1.27862	-1.02654	-1.85369	-3.39014	0.437179	0.0541722	2.10566	1.56152	2.79471
287	2.79471	2.80339	0.482556	-3.23578	-1.12101	-1.21824	-1.42933	3.69356	1.27862	-1.02654	-1.85369	-3.39014	0.437179	0.0541722	2.10566	2.22074
288	2.22074	2.79471	2.80339	0.482556	-3.23578	-1.12101	-1.21824	-1.42933	3.69356	1.27862	-1.02654	-1.85369	-3.39014	0.437179	0.0541722	-1.46443
289	-1.46443	2.22074	2.79471	2.80339	0.482556	-3.23578	-1.12101	-1.21824	-1.42933	3.69356	1.27862	-1.02654	-1.85369	-3.39014	0.437179	-0.869636
290	-0.869636	-1.46443	2.22074	2.79471	2.80339	0.482556	-3.23578	-1.12101	-1.21824	-1.42933	3.69356	1.27862	-1.02654	-1.85369	-3.39014	-2.24547
291	-2.24547	-0.869636	-1.46443	2.22074	2.79471	2.80339	0.482556	-3.23578	-1.12101	-1.21824	-1.42933	3.69356	1.27862	-1.02654	-1.85369	-1.89006
292	-1.89006	-2.24547	-0.869636	-1.46443	2.22074	2.79471	2.80339	0.482556	-3.23578	-1.12101	-1.21824	-1.42933	3.69356	1.27862	-1.02654	1.36724
293	1.36724	-1.89006	-2.24547	-0.869636	-1.46443	2.22074	2.79471	2.80339	0.482556	-3.23578	-1.12101	-1.21824	-1.42933	3.69356	1.27862	-0.467625
294	-0.467625	1.36724	-1.89006	-2.24547	-0.869636	-1.46443	2.22074	2.79471	2.80339	0.482556	-3.23578	-1.12101	-1.21824	-1.42933	3.69356	-0.329186
295	-0.329186	-0.467625	1.36724	-1.89006	-2.24547	-0.869636	-1.46443	2.22074	2.79471	2.80339	0.482556	-3.23578	-1.12101	-1.21824	-1.42933	-1.09689
296	-1.09689	-0.329186	-0.467625	1.36724	-1.89006	-2.24547	-0.869636	-1.46443	2.22074	2.79471	2.80339	0.482556	-3.23578	-1.12101	-1.21824	-2.51115
297	-2.51115	-1.09689	-0.329186	-0.467625	1.36724	-1.89006	-2.24547	-0.869636	-1.46443	2.22074	2.79471	2.80339	0.482556	-3.23578	-1.12101	-0.305381
298	-0.305381	-2.51115	-1.09689	-0.329186	-0.467625	1.36724	-1.89006	-2.24547	-0.869636	-1.46443	2.22074	2.79471	2.80339	0.482556	-3.23578	-0.917468
299	-0.917468	-0.305381	-2.51115	-1.09689	-0.329186	-0.467625	1.36724	-1.89006	-2.24547	-0.869636	-1.46443	2.22074	2.79471	2.80339	0.482556	0.964234
300	0.964234	-0.917468	-0.305381	-2.51115	-1.09689	-0.329186	-0.467625	1.36724	-1.89006	-2.24547	-0.869636	-1.46443	2.22074	2.79471	2.80339	1.6269
301	1.6269	0.964234	-0.917468	-0.305381	-2.51115	-1.09689	-0.329186	-0.467625	1.36724	-1.89006	-2.24547	-0.869636	-1.46443	2.22074	2.79471	-0.756731
302	-0.756731	1.6269	0.964234	-0.917468	-0.305381	-2.51115	-1.09689	-0.329186	-0.467625	1.36724	-1.89006	-2.24547	-0.869636	-1.46443	2.22074	1.03016
303	1.03016	-0.756731	1.6269	0.964234	-0.917468	-0.305381	-2.51115	-1.09689	-0.329186	-0.467625	1.36724	-1.89006	-2.24547	-0.869636	-1.46443	1.10055
304	1.10055	1.03016	-0.756731	1.6269	0.964234	-0.917468	-0.305381	-2.51115	-1.09689	-0.329186	-0.467625	1.36724	-1.89006	-2.24547	-0.869636	-1.1289
305	-1.1289	1.10055	1.03016	-0.756731	1.6269	0.964234	-0.917468	-0.305381	-2.51115	-1.09689	-0.329186	-0.467625	1.36724	-1.89006	-2.24547	1.11868
