t	x(t-1)	x(t-2)	x(t-3)	x(t-4)	x(t-5)	x(t-6)	x(t-7)	x(t-8)	x(t-9)	x(t-10)	x(t-11)	x(t-12)	x(t-13)	x(t-14)	x(t-15)	xt
142	-0.00917216	0.142376	0.172683	0.0937403	0.218391	0.0461519	0.0313718	-0.0608996	-0.0599179	0.0229559	0.0144116	-0.0412539	-0.136149	0.120172	-0.0855413	0.160458
143	0.160458	-0.00917216	0.142376	0.172683	0.0937403	0.218391	0.0461519	0.0313718	-0.0608996	-0.0599179	0.0229559	0.0144116	-0.0412539	-0.136149	0.120172	0.0921429
144	0.0921429	0.160458	-0.00917216	0.142376	0.172683	0.0937403	0.218391	0.0461519	0.0313718	-0.0608996	-0.0599179	0.0229559	0.0144116	-0.0412539	-0.136149	-0.0211437
145	-0.0211437	0.0921429	0.160458	-0.00917216	0.142376	0.172683	0.0937403	0.218391	0.0461519	0.0313718	-0.0608996	-0.0599179	0.0229559	0.0144116	-0.0412539	0.219039
146	0.219039	-0.0211437	0.0921429	0.160458	-0.00917216	0.142376	0.172683	0.0937403	0.218391	0.0461519	0.0313718	-0.0608996	-0.0599179	0.0229559	0.0144116	0.120646
147	0.120646	0.219039	-0.0211437	0.0921429	0.160458	-0.00917216	0.142376	0.172683	0.0937403	0.218391	0.0461519	0.0313718	-0.0608996	-0.0599179	0.0229559	0.0393554
148	0.0393554	0.120646	0.219039	-0.0211437	0.0921429	0.160458	-0.00917216	0.142376	0.172683	0.0937403	0.218391	0.0461519	0.0313718	-0.0608996	-0.0599179	0.128241
149	0.128241	0.0393554	0.120646	0.219039	-0.0211437	0.0921429	0.160458	-0.00917216	0.142376	0.172683	0.0937403	0.218391	0.0461519	0.0313718	-0.0608996	0.0335181
150	0.0335181	0.128241	0.0393554	0.120646	0.219039	-0.0211437	0.0921429	0.160458	-0.00917216	0.142376	0.172683	0.0937403	0.218391	0.0461519	0.0313718	0.109664
151	0.109664	0.0335181	0.128241	0.0393554	0.120646	0.219039	-0.0211437	0.0921429	0.160458	-0.00917216	0.142376	0.172683	0.0937403	0.218391	0.0461519	0.163671
152	0.163671	0.109664	0.0335181	0.128241	0.0393554	0.120646	0.219039	-0.0211437	0.0921429	0.160458	-0.00917216	0.142376	0.172683	0.0937403	0.218391	-0.0340265
153	-0.0340265	0.163671	0.109664	0.0335181	0.128241	0.0393554	0.120646	0.219039	-0.0211437	0.0921429	0.160458	-0.00917216	0.142376	0.172683	0.0937403	0.224083
154	0.224083	-0.0340265	0.163671	0.109664	0.0335181	0.128241	0.0393554	0.120646	0.219039	-0.0211437	0.0921429	0.160458	-0.00917216	0.142376	0.172683	-0.0695134
155	-0.0695134	0.224083	-0.0340265	0.163671	0.109664	0.0335181	0.128241	0.0393554	0.120646	0.219039	-0.0211437	0.0921429	0.160458	-0.00917216	0.142376	0.0542725
156	0.0542725	-0.0695134	0.224083	-0.0340265	0.163671	0.109664	0.0335181	0.128241	0.0393554	0.120646	0.219039	-0.0211437	0.0921429	0.160458	-0.00917216	0.0570661
157	0.0570661	0.0542725	-0.0695134	0.224083	-0.0340265	0.163671	0.109664	0.0335181	0.128241	0.0393554	0.120646	0.219039	-0.0211437	0.0921429	0.160458	0.0501603
158	0.0501603	0.0570661	0.0542725	-0.0695134	0.224083	-0.0340265	0.163671	0.109664	0.0335181	0.128241	0.0393554	0.120646	0.219039	-0.0211437	0.0921429	-0.0403081
159	-0.0403081	0.0501603	0.0570661	0.0542725	-0.0695134	0.224083	-0.0340265	0.163671	0.109664	0.0335181	0.128241	0.0393554	0.120646	0.219039	-0.0211437	-0.0082453
160	-0.0082453	-0.0403081	0.0501603	0.0570661	0.0542725	-0.0695134	0.224083	-0.0340265	0.163671	0.109664	0.0335181	0.128241	0.0393554	0.120646	0.219039	-0.0509949
161	-0.0509949	-0.0082453	-0.0403081	0.0501603	0.0570661	0.0542725	-0.0695134	0.224083	-0.0340265	0.163671	0.109664	0.0335181	0.128241	0.0393554	0.120646	0.0561315
162	0.0561315	-0.0509949	-0.0082453	-0.0403081	0.0501603	0.0570661	0.0542725	-0.0695134	0.224083	-0.0340265	0.163671	0.109664	0.0335181	0.128241	0.0393554	-0.0485921
163	-0.0485921	0.0561315	-0.0509949	-0.0082453	-0.0403081	0.0501603	0.0570661	0.0542725	-0.0695134	0.224083	-0.0340265	0.163671	0.109664	0.0335181	0.128241	0.131675
164	0.131675	-0.0485921	0.0561315	-0.0509949	-0.0082453	-0.0403081	0.0501603	0.0570661	0.0542725	-0.0695134	0.224083	-0.0340265	0.163671	0.109664	0.0335181	0.034117
165	0.034117	0.131675	-0.0485921	0.0561315	-0.0509949	-0.0082453	-0.0403081	0.0501603	0.0570661	0.0542725	-0.0695134	0.224083	-0.0340265	0.163671	0.109664	0.041477
166	0.041477	0.034117	0.131675	-0.0485921	0.0561315	-0.0509949	-0.0082453	-0.0403081	0.0501603	0.0570661	0.0542725	-0.0695134	0.224083	-0.0340265	0.163671	0.159075
167	0.159075	0.041477	0.034117	0.131675	-0.0485921	0.0561315	-0.0509949	-0.0082453	-0.0403081	0.0501603	0.0570661	0.0542725	-0.0695134	0.224083	-0.0340265	0.0789985
168	0.0789985	0.159075	0.041477	0.034117	0.131675	-0.0485921	0.0561315	-0.0509949	-0.0082453	-0.0403081	0.0501603	0.0570661	0.0542725	-0.0695134	0.224083	-0.0782499
169	-0.0782499	0.0789985	0.159075	0.041477	0.034117	0.131675	-0.0485921	0.0561315	-0.0509949	-0.0082453	-0.0403081	0.0501603	0.0570661	0.0542725	-0.0695134	0.0966998
170	0.0966998	-0.0782499	0.0789985	0.159075	0.041477	0.034117	0.131675	-0.0485921	0.0561315	-0.0509949	-0.0082453	-0.0403081	0.0501603	0.0570661	0.0542725	-0.00772013
171	-0.00772013	0.0966998	-0.0782499	0.0789985	0.159075	0.041477	0.034117	0.131675	-0.0485921	0.0561315	-0.0509949	-0.0082453	-0.0403081	0.0501603	0.0570661	-0.0103701
172	-0.0103701	-0.00772013	0.0966998	-0.0782499	0.0789985	0.159075	0.041477	0.034117	0.131675	-0.0485921	0.0561315	-0.0509949	-0.0082453	-0.0403081	0.0501603	0.0625975
173	0.0625975	-0.0103701	-0.00772013	0.0966998	-0.0782499	0.0789985	0.159075	0.041477	0.034117	0.131675	-0.0485921	0.0561315	-0.0509949	-0.0082453	-0.0403081	0.0128896
174	0.0128896	0.0625975	-0.0103701	-0.00772013	0.0966998	-0.0782499	0.0789985	0.159075	0.041477	0.034117	0.131675	-0.0485921	0.0561315	-0.0509949	-0.0082453	-0.166945
175	-0.166945	0.0128896	0.0625975	-0.0103701	-0.00772013	0.0966998	-0.0782499	0.0789985	0.159075	0.041477	0.034117	0.131675	-0.0485921	0.0561315	-0.0509949	0.0531941
176	0.0531941	-0.166945	0.0128896	0.0625975	-0.0103701	-0.00772013	0.0966998	-0.0782499	0.0789985	0.159075	0.041477	0.034117	0.131675	-0.0485921	0.0561315	-0.0866635
177	-0.0866635	0.0531941	-0.166945	0.0128896	0.0625975	-0.0103701	-0.00772013	0.0966998	-0.0782499	0.0789985	0.159075	0.041477	0.034117	0.131675	-0.0485921	0.28363
178	0.28363	-0.0866635	0.0531941	-0.166945	0.0128896	0.0625975	-0.0103701	-0.00772013	0.0966998	-0.0782499	0.0789985	0.159075	0.041477	0.034117	0.131675	-0.0867586
179	-0.0867586	0.28363	-0.0866635	0.0531941	-0.166945	0.0128896	0.0625975	-0.0103701	-0.00772013	0.0966998	-0.0782499	0.0789985	0.159075	0.041477	0.034117	0.000808625
180	0.000808625	-0.0867586	0.28363	-0.0866635	0.0531941	-0.166945	0.0128896	0.0625975	-0.0103701	-0.00772013	0.0966998	-0.0782499	0.0789985	0.159075	0.041477	0.107724
181	0.107724	0.000808625	-0.0867586	0.28363	-0.0866635	0.0531941	-0.166945	0.0128896	0.0625975	-0.0103701	-0.00772013	0.0966998	-0.0782499	0.0789985	0.159075	0.0638189
182	0.0638189	0.107724	0.000808625	-0.0867586	0.28363	-0.0866635	0.0531941	-0.166945	0.0128896	0.0625975	-0.0103701	-0.00772013	0.0966998	-0.0782499	0.0789985	-0.122786
183	-0.122786	0.0638189	0.107724	0.000808625	-0.0867586	0.28363	-0.0866635	0.0531941	-0.166945	0.0128896	0.0625975	-0.0103701	-0.00772013	0.0966998	-0.0782499	0.0312627
184	0.0312627	-0.122786	0.0638189	0.107724	0.000808625	-0.0867586	0.28363	-0.0866635	0.0531941	-0.166945	0.0128896	0.0625975	-0.0103701	-0.00772013	0.0966998	0.132468
185	0.132468	0.0312627	-0.122786	0.0638189	0.107724	0.000808625	-0.0867586	0.28363	-0.0866635	0.0531941	-0.166945	0.0128896	0.0625975	-0.0103701	-0.00772013	0.0449699
186	0.0449699	0.132468	0.0312627	-0.122786	0.0638189	0.107724	0.000808625	-0.0867586	0.28363	-0.0866635	0.0531941	-0.166945	0.0128896	0.0625975	-0.0103701	0.0791007
187	0.0791007	0.0449699	0.132468	0.0312627	-0.122786	0.0638189	0.107724	0.000808625	-0.0867586	0.28363	-0.0866635	0.0531941	-0.166945	0.0128896	0.0625975	0.141287
188	0.141287	0.0791007	0.0449699	0.132468	0.0312627	-0.122786	0.0638189	0.107724	0.000808625	-0.0867586	0.28363	-0.0866635	0.0531941	-0.166945	0.0128896	0.0601949
189	0.0601949	0.141287	0.0791007	0.0449699	0.132468	0.0312627	-0.122786	0.0638189	0.107724	0.000808625	-0.0867586	0.28363	-0.0866635	0.0531941	-0.166945	0.0891219
190	0.0891219	0.0601949	0.141287	0.0791007	0.0449699	0.132468	0.0312627	-0.122786	0.0638189	0.107724	0.000808625	-0.0867586	0.28363	-0.0866635	0.0531941	0.100283
191	0.100283	0.0891219	0.0601949	0.141287	0.0791007	0.0449699	0.132468	0.0312627	-0.122786	0.0638189	0.107724	0.000808625	-0.0867586	0.28363	-0.0866635	0.0952859
192	0.0952859	0.100283	0.0891219	0.0601949	0.141287	0.0791007	0.0449699	0.132468	0.0312627	-0.122786	0.0638189	0.107724	0.000808625	-0.0867586	0.28363	0.0787049
193	0.0787049	0.0952859	0.100283	0.0891219	0.0601949	0.141287	0.0791007	0.0449699	0.132468	0.0312627	-0.122786	0.0638189	0.107724	0.000808625	-0.0867586	0.130905
194	0.130905	0.0787049	0.0952859	0.100283	0.0891219	0.0601949	0.141287	0.0791007	0.0449699	0.132468	0.0312627	-0.122786	0.0638189	0.107724	0.000808625	0.0525316
195	0.0525316	0.130905	0.0787049	0.0952859	0.100283	0.0891219	0.0601949	0.141287	0.0791007	0.0449699	0.132468	0.0312627	-0.122786	0.0638189	0.107724	0.078282
196	0.078282	0.0525316	0.130905	0.0787049	0.0952859	0.100283	0.0891219	0.0601949	0.141287	0.0791007	0.0449699	0.132468	0.0312627	-0.122786	0.0638189	0.0746542
197	0.0746542	0.078282	0.0525316	0.130905	0.0787049	0.0952859	0.100283	0.0891219	0.0601949	0.141287	0.0791007	0.0449699	0.132468	0.0312627	-0.122786	-0.0453028
198	-0.0453028	0.0746542	0.078282	0.0525316	0.130905	0.0787049	0.0952859	0.100283	0.0891219	0.0601949	0.141287	0.0791007	0.0449699	0.132468	0.0312627	-0.0743581
199	-0.0743581	-0.0453028	0.0746542	0.078282	0.0525316	0.130905	0.0787049	0.0952859	0.100283	0.0891219	0.0601949	0.141287	0.0791007	0.0449699	0.132468	0.0141581
200	0.0141581	-0.0743581	-0.0453028	0.0746542	0.078282	0.0525316	0.130905	0.0787049	0.0952859	0.100283	0.0891219	0.0601949	0.141287	0.0791007	0.0449699	0.0735573
201	0.0735573	0.0141581	-0.0743581	-0.0453028	0.0746542	0.078282	0.0525316	0.130905	0.0787049	0.0952859	0.100283	0.0891219	0.0601949	0.141287	0.0791007	-0.0917962
202	-0.0917962	0.0735573	0.0141581	-0.0743581	-0.0453028	0.0746542	0.078282	0.0525316	0.130905	0.0787049	0.0952859	0.100283	0.0891219	0.0601949	0.141287	-0.0653047
203	-0.0653047	-0.0917962	0.0735573	0.0141581	-0.0743581	-0.0453028	0.0746542	0.078282	0.0525316	0.130905	0.0787049	0.0952859	0.100283	0.0891219	0.0601949	-0.00647903
204	-0.00647903	-0.0653047	-0.0917962	0.0735573	0.0141581	-0.0743581	-0.0453028	0.0746542	0.078282	0.0525316	0.130905	0.0787049	0.0952859	0.100283	0.0891219	0.244012
205	0.244012	-0.00647903	-0.0653047	-0.0917962	0.0735573	0.0141581	-0.0743581	-0.0453028	0.0746542	0.078282	0.0525316	0.130905	0.0787049	0.0952859	0.100283	0.0731585
206	0.0731585	0.244012	-0.00647903	-0.0653047	-0.0917962	0.0735573	0.0141581	-0.0743581	-0.0453028	0.0746542	0.078282	0.0525316	0.130905	0.0787049	0.0952859	0.0941109
207	0.0941109	0.0731585	0.244012	-0.00647903	-0.0653047	-0.0917962	0.0735573	0.0141581	-0.0743581	-0.0453028	0.0746542	0.078282	0.0525316	0.130905	0.0787049	0.151298
208	0.151298	0.0941109	0.0731585	0.244012	-0.00647903	-0.0653047	-0.0917962	0.0735573	0.0141581	-0.0743581	-0.0453028	0.0746542	0.078282	0.0525316	0.130905	0.157893
209	0.157893	0.151298	0.0941109	0.0731585	0.244012	-0.00647903	-0.0653047	-0.0917962	0.0735573	0.0141581	-0.0743581	-0.0453028	0.0746542	0.078282	0.0525316	0.202239
210	0.202239	0.157893	0.151298	0.0941109	0.0731585	0.244012	-0.00647903	-0.0653047	-0.0917962	0.0735573	0.0141581	-0.0743581	-0.0453028	0.0746542	0.078282	0.143822
211	0.143822	0.202239	0.157893	0.151298	0.0941109	0.0731585	0.244012	-0.00647903	-0.0653047	-0.0917962	0.0735573	0.0141581	-0.0743581	-0.0453028	0.0746542	0.267151
212	0.267151	0.143822	0.202239	0.157893	0.151298	0.0941109	0.0731585	0.244012	-0.00647903	-0.0653047	-0.0917962	0.0735573	0.0141581	-0.0743581	-0.0453028	0.140934
213	0.140934	0.267151	0.143822	0.202239	0.157893	0.151298	0.0941109	0.0731585	0.244012	-0.00647903	-0.0653047	-0.0917962	0.0735573	0.0141581	-0.0743581	-0.116772
214	-0.116772	0.140934	0.267151	0.143822	0.202239	0.157893	0.151298	0.0941109	0.0731585	0.244012	-0.00647903	-0.0653047	-0.0917962	0.0735573	0.0141581	0.109853
215	0.109853	-0.116772	0.140934	0.267151	0.143822	0.202239	0.157893	0.151298	0.0941109	0.0731585	0.244012	-0.00647903	-0.0653047	-0.0917962	0.0735573	-0.140835
216	-0.140835	0.109853	-0.116772	0.140934	0.267151	0.143822	0.202239	0.157893	0.151298	0.0941109	0.0731585	0.244012	-0.00647903	-0.0653047	-0.0917962	0.0964287
217	0.0964287	-0.140835	0.109853	-0.116772	0.140934	0.267151	0.143822	0.202239	0.157893	0.151298	0.0941109	0.0731585	0.244012	-0.00647903	-0.0653047	0.054568
218	0.054568	0.0964287	-0.140835	0.109853	-0.116772	0.140934	0.267151	0.143822	0.202239	0.157893	0.151298	0.0941109	0.0731585	0.244012	-0.00647903	-0.00180628
219	-0.00180628	0.054568	0.0964287	-0.140835	0.109853	-0.116772	0.140934	0.267151	0.143822	0.202239	0.157893	0.151298	0.0941109	0.0731585	0.244012	-0.100179
220	-0.100179	-0.00180628	0.054568	0.0964287	-0.140835	0.109853	-0.116772	0.140934	0.267151	0.143822	0.202239	0.157893	0.151298	0.0941109	0.0731585	-0.0130447
221	-0.0130447	-0.100179	-0.00180628	0.054568	0.0964287	-0.140835	0.109853	-0.116772	0.140934	0.267151	0.143822	0.202239	0.157893	0.151298	0.0941109	0.0410421
222	0.0410421	-0.0130447	-0.100179	-0.00180628	0.054568	0.0964287	-0.140835	0.109853	-0.116772	0.140934	0.267151	0.143822	0.202239	0.157893	0.151298	0.0282694
223	0.0282694	0.0410421	-0.0130447	-0.100179	-0.00180628	0.054568	0.0964287	-0.140835	0.109853	-0.116772	0.140934	0.267151	0.143822	0.202239	0.157893	-0.0932704
224	-0.0932704	0.0282694	0.0410421	-0.0130447	-0.100179	-0.00180628	0.054568	0.0964287	-0.140835	0.109853	-0.116772	0.140934	0.267151	0.143822	0.202239	-0.000512496
225	-0.000512496	-0.0932704	0.0282694	0.0410421	-0.0130447	-0.100179	-0.00180628	0.054568	0.0964287	-0.140835	0.109853	-0.116772	0.140934	0.267151	0.143822	-0.105925
226	-0.105925	-0.000512496	-0.0932704	0.0282694	0.0410421	-0.0130447	-0.100179	-0.00180628	0.054568	0.0964287	-0.140835	0.109853	-0.116772	0.140934	0.267151	0.0663841
227	0.0663841	-0.105925	-0.000512496	-0.0932704	0.0282694	0.0410421	-0.0130447	-0.100179	-0.00180628	0.054568	0.0964287	-0.140835	0.109853	-0.116772	0.140934	0.198734
228	0.198734	0.0663841	-0.105925	-0.000512496	-0.0932704	0.0282694	0.0410421	-0.0130447	-0.100179	-0.00180628	0.054568	0.0964287	-0.140835	0.109853	-0.116772	0.0215036
229	0.0215036	0.198734	0.0663841	-0.105925	-0.000512496	-0.0932704	0.0282694	0.0410421	-0.0130447	-0.100179	-0.00180628	0.054568	0.0964287	-0.140835	0.109853	-0.0577914
230	-0.0577914	0.0215036	0.198734	0.0663841	-0.105925	-0.000512496	-0.0932704	0.0282694	0.0410421	-0.0130447	-0.100179	-0.00180628	0.054568	0.0964287	-0.140835	0.25862
231	0.25862	-0.0577914	0.0215036	0.198734	0.0663841	-0.105925	-0.000512496	-0.0932704	0.0282694	0.0410421	-0.0130447	-0.100179	-0.00180628	0.054568	0.0964287	-0.0212809
232	-0.0212809	0.25862	-0.0577914	0.0215036	0.198734	0.0663841	-0.105925	-0.000512496	-0.0932704	0.0282694	0.0410421	-0.0130447	-0.100179	-0.00180628	0.054568	0.151761
233	0.151761	-0.0212809	0.25862	-0.0577914	0.0215036	0.198734	0.0663841	-0.105925	-0.000512496	-0.0932704	0.0282694	0.0410421	-0.0130447	-0.100179	-0.00180628	0.0935806
234	0.0935806	0.151761	-0.0212809	0.25862	-0.0577914	0.0215036	0.198734	0.0663841	-0.105925	-0.000512496	-0.0932704	0.0282694	0.0410421	-0.0130447	-0.100179	0.072889
235	0.072889	0.0935806	0.151761	-0.0212809	0.25862	-0.0577914	0.0215036	0.198734	0.0663841	-0.105925	-0.000512496	-0.0932704	0.0282694	0.0410421	-0.0130447	0.227958
236	0.227958	0.072889	0.0935806	0.151761	-0.0212809	0.25862	-0.0577914	0.0215036	0.198734	0.0663841	-0.105925	-0.000512496	-0.0932704	0.0282694	0.0410421	0.00945972
237	0.00945972	0.227958	0.072889	0.0935806	0.151761	-0.0212809	0.25862	-0.0577914	0.0215036	0.198734	0.0663841	-0.105925	-0.000512496	-0.0932704	0.0282694	0.19236
238	0.19236	0.00945972	0.227958	0.072889	0.0935806	0.151761	-0.0212809	0.25862	-0.0577914	0.0215036	0.198734	0.0663841	-0.105925	-0.000512496	-0.0932704	-0.0392817
239	-0.0392817	0.19236	0.00945972	0.227958	0.072889	0.0935806	0.151761	-0.0212809	0.25862	-0.0577914	0.0215036	0.198734	0.0663841	-0.105925	-0.000512496	0.0692265
240	0.0692265	-0.0392817	0.19236	0.00945972	0.227958	0.072889	0.0935806	0.151761	-0.0212809	0.25862	-0.0577914	0.0215036	0.198734	0.0663841	-0.105925	0.0469139
241	0.0469139	0.0692265	-0.0392817	0.19236	0.00945972	0.227958	0.072889	0.0935806	0.151761	-0.0212809	0.25862	-0.0577914	0.0215036	0.198734	0.0663841	-0.15633
242	-0.15633	0.0469139	0.0692265	-0.0392817	0.19236	0.00945972	0.227958	0.072889	0.0935806	0.151761	-0.0212809	0.25862	-0.0577914	0.0215036	0.198734	-0.0994378
243	-0.0994378	-0.15633	0.0469139	0.0692265	-0.0392817	0.19236	0.00945972	0.227958	0.072889	0.0935806	0.151761	-0.0212809	0.25862	-0.0577914	0.0215036	-0.0118265
244	-0.0118265	-0.0994378	-0.15633	0.0469139	0.0692265	-0.0392817	0.19236	0.00945972	0.227958	0.072889	0.0935806	0.151761	-0.0212809	0.25862	-0.0577914	0.393373
245	0.393373	-0.0118265	-0.0994378	-0.15633	0.0469139	0.0692265	-0.0392817	0.19236	0.00945972	0.227958	0.072889	0.0935806	0.151761	-0.0212809	0.25862	0.141092
246	0.141092	0.393373	-0.0118265	-0.0994378	-0.15633	0.0469139	0.0692265	-0.0392817	0.19236	0.00945972	0.227958	0.072889	0.0935806	0.151761	-0.0212809	-0.0298299
247	-0.0298299	0.141092	0.393373	-0.0118265	-0.0994378	-0.15633	0.0469139	0.0692265	-0.0392817	0.19236	0.00945972	0.227958	0.072889	0.0935806	0.151761	0.191247
248	0.191247	-0.0298299	0.141092	0.393373	-0.0118265	-0.0994378	-0.15633	0.0469139	0.0692265	-0.0392817	0.19236	0.00945972	0.227958	0.072889	0.0935806	0.135861
249	0.135861	0.191247	-0.0298299	0.141092	0.393373	-0.0118265	-0.0994378	-0.15633	0.0469139	0.0692265	-0.0392817	0.19236	0.00945972	0.227958	0.072889	-0.0424235
250	-0.0424235	0.135861	0.191247	-0.0298299	0.141092	0.393373	-0.0118265	-0.0994378	-0.15633	0.0469139	0.0692265	-0.0392817	0.19236	0.00945972	0.227958	-0.103526
251	-0.103526	-0.0424235	0.135861	0.191247	-0.0298299	0.141092	0.393373	-0.0118265	-0.0994378	-0.15633	0.0469139	0.0692265	-0.0392817	0.19236	0.00945972	-0.00185741
252	-0.00185741	-0.103526	-0.0424235	0.135861	0.191247	-0.0298299	0.141092	0.393373	-0.0118265	-0.0994378	-0.15633	0.0469139	0.0692265	-0.0392817	0.19236	0.138618
253	0.138618	-0.00185741	-0.103526	-0.0424235	0.135861	0.191247	-0.0298299	0.141092	0.393373	-0.0118265	-0.0994378	-0.15633	0.0469139	0.0692265	-0.0392817	0.00763249
254	0.00763249	0.138618	-0.00185741	-0.103526	-0.0424235	0.135861	0.191247	-0.0298299	0.141092	0.393373	-0.0118265	-0.0994378	-0.15633	0.0469139	0.0692265	0.107591
255	0.107591	0.00763249	0.138618	-0.00185741	-0.103526	-0.0424235	0.135861	0.191247	-0.0298299	0.141092	0.393373	-0.0118265	-0.0994378	-0.15633	0.0469139	0.0384541
256	0.0384541	0.107591	0.00763249	0.138618	-0.00185741	-0.103526	-0.0424235	0.135861	0.191247	-0.0298299	0.141092	0.393373	-0.0118265	-0.0994378	-0.15633	0.197084
257	0.197084	0.0384541	0.107591	0.00763249	0.138618	-0.00185741	-0.103526	-0.0424235	0.135861	0.191247	-0.0298299	0.141092	0.393373	-0.0118265	-0.0994378	0.066084
258	0.066084	0.197084	0.0384541	0.107591	0.00763249	0.138618	-0.00185741	-0.103526	-0.0424235	0.135861	0.191247	-0.0298299	0.141092	0.393373	-0.0118265	0.0990653
259	0.0990653	0.066084	0.197084	0.0384541	0.107591	0.00763249	0.138618	-0.00185741	-0.103526	-0.0424235	0.135861	0.191247	-0.0298299	0.141092	0.393373	0.230965
260	0.230965	0.0990653	0.066084	0.197084	0.0384541	0.107591	0.00763249	0.138618	-0.00185741	-0.103526	-0.0424235	0.135861	0.191247	-0.0298299	0.141092	-0.0965618
261	-0.0965618	0.230965	0.0990653	0.066084	0.197084	0.0384541	0.107591	0.00763249	0.138618	-0.00185741	-0.103526	-0.0424235	0.135861	0.191247	-0.0298299	0.103993
262	0.103993	-0.0965618	0.230965	0.0990653	0.066084	0.197084	0.0384541	0.107591	0.00763249	0.138618	-0.00185741	-0.103526	-0.0424235	0.135861	0.191247	0.0760209
263	0.0760209	0.103993	-0.0965618	0.230965	0.0990653	0.066084	0.197084	0.0384541	0.107591	0.00763249	0.138618	-0.00185741	-0.103526	-0.0424235	0.135861	0.20643
264	0.20643	0.0760209	0.103993	-0.0965618	0.230965	0.0990653	0.066084	0.197084	0.0384541	0.107591	0.00763249	0.138618	-0.00185741	-0.103526	-0.0424235	0.0645499
265	0.0645499	0.20643	0.0760209	0.103993	-0.0965618	0.230965	0.0990653	0.066084	0.197084	0.0384541	0.107591	0.00763249	0.138618	-0.00185741	-0.103526	0.0730854
266	0.0730854	0.0645499	0.20643	0.0760209	0.103993	-0.0965618	0.230965	0.0990653	0.066084	0.197084	0.0384541	0.107591	0.00763249	0.138618	-0.00185741	0.134181
267	0.134181	0.0730854	0.0645499	0.20643	0.0760209	0.103993	-0.0965618	0.230965	0.0990653	0.066084	0.197084	0.0384541	0.107591	0.00763249	0.138618	-0.0138174
268	-0.0138174	0.134181	0.0730854	0.0645499	0.20643	0.0760209	0.103993	-0.0965618	0.230965	0.0990653	0.066084	0.197084	0.0384541	0.107591	0.00763249	0.223114
269	0.223114	-0.0138174	0.134181	0.0730854	0.0645499	0.20643	0.0760209	0.103993	-0.0965618	0.230965	0.0990653	0.066084	0.197084	0.0384541	0.107591	0.0320763
270	0.0320763	0.223114	-0.0138174	0.134181	0.0730854	0.0645499	0.20643	0.0760209	0.103993	-0.0965618	0.230965	0.0990653	0.066084	0.197084	0.0384541	0.0348366
271	0.0348366	0.0320763	0.223114	-0.0138174	0.134181	0.0730854	0.0645499	0.20643	0.0760209	0.103993	-0.0965618	0.230965	0.0990653	0.066084	0.197084	0.00981396
272	0.00981396	0.0348366	0.0320763	0.223114	-0.0138174	0.134181	0.0730854	0.0645499	0.20643	0.0760209	0.103993	-0.0965618	0.230965	0.0990653	0.066084	0.0432849
273	0.0432849	0.00981396	0.0348366	0.0320763	0.223114	-0.0138174	0.134181	0.0730854	0.0645499	0.20643	0.0760209	0.103993	-0.0965618	0.230965	0.0990653	0.00824168
274	0.00824168	0.0432849	0.00981396	0.0348366	0.0320763	0.223114	-0.0138174	0.134181	0.0730854	0.0645499	0.20643	0.0760209	0.103993	-0.0965618	0.230965	0.0563371
275	0.0563371	0.00824168	0.0432849	0.00981396	0.0348366	0.0320763	0.223114	-0.0138174	0.134181	0.0730854	0.0645499	0.20643	0.0760209	0.103993	-0.0965618	0.0373406
276	0.0373406	0.0563371	0.00824168	0.0432849	0.00981396	0.0348366	0.0320763	0.223114	-0.0138174	0.134181	0.0730854	0.0645499	0.20643	0.0760209	0.103993	-0.0139579
277	-0.0139579	0.0373406	0.0563371	0.00824168	0.0432849	0.00981396	0.0348366	0.0320763	0.223114	-0.0138174	0.134181	0.0730854	0.0645499	0.20643	0.0760209	0.0896828
278	0.0896828	-0.0139579	0.0373406	0.0563371	0.00824168	0.0432849	0.00981396	0.0348366	0.0320763	0.223114	-0.0138174	0.134181	0.0730854	0.0645499	0.20643	0.0202364
279	0.0202364	0.0896828	-0.0139579	0.0373406	0.0563371	0.00824168	0.0432849	0.00981396	0.0348366	0.0320763	0.223114	-0.0138174	0.134181	0.0730854	0.0645499	-0.0452768
280	-0.0452768	0.0202364	0.0896828	-0.0139579	0.0373406	0.0563371	0.00824168	0.0432849	0.00981396	0.0348366	0.0320763	0.223114	-0.0138174	0.134181	0.0730854	0.0192971
281	0.0192971	-0.0452768	0.0202364	0.0896828	-0.0139579	0.0373406	0.0563371	0.00824168	0.0432849	0.00981396	0.0348366	0.0320763	0.223114	-0.0138174	0.134181	0.11281
282	0.11281	0.0192971	-0.0452768	0.0202364	0.0896828	-0.0139579	0.0373406	0.0563371	0.00824168	0.0432849	0.00981396	0.0348366	0.0320763	0.223114	-0.0138174	0.00662603
283	0.00662603	0.11281	0.0192971	-0.0452768	0.0202364	0.0896828	-0.0139579	0.0373406	0.0563371	0.00824168	0.0432849	0.00981396	0.0348366	0.0320763	0.223114	-0.0274513
284	-0.0274513	0.00662603	0.11281	0.0192971	-0.0452768	0.0202364	0.0896828	-0.0139579	0.0373406	0.0563371	0.00824168	0.0432849	0.00981396	0.0348366	0.0320763	0.0061163
285	0.0061163	-0.0274513	0.00662603	0.11281	0.0192971	-0.0452768	0.0202364	0.0896828	-0.0139579	0.0373406	0.0563371	0.00824168	0.0432849	0.00981396	0.0348366	-0.0796646
