t	x(t-1)	x(t-2)	x(t-3)	x(t-4)	x(t-5)	x(t-6)	x(t-7)	x(t-8)	x(t-9)	x(t-10)	x(t-11)	x(t-12)	x(t-13)	x(t-14)	x(t-15)	xt
152	-0.39272	0.639841	-0.41338	0.150105	-0.680961	0.0189167	-0.565668	-0.083144	1.3285	0.0205866	-0.814367	-0.0938278	-0.312775	0.205542	1.38894	-0.0566927
153	-0.0566927	-0.39272	0.639841	-0.41338	0.150105	-0.680961	0.0189167	-0.565668	-0.083144	1.3285	0.0205866	-0.814367	-0.0938278	-0.312775	0.205542	1.51321
154	1.51321	-0.0566927	-0.39272	0.639841	-0.41338	0.150105	-0.680961	0.0189167	-0.565668	-0.083144	1.3285	0.0205866	-0.814367	-0.0938278	-0.312775	-0.080564
155	-0.080564	1.51321	-0.0566927	-0.39272	0.639841	-0.41338	0.150105	-0.680961	0.0189167	-0.565668	-0.083144	1.3285	0.0205866	-0.814367	-0.0938278	-0.481846
156	-0.481846	-0.080564	1.51321	-0.0566927	-0.39272	0.639841	-0.41338	0.150105	-0.680961	0.0189167	-0.565668	-0.083144	1.3285	0.0205866	-0.814367	0.113596
157	0.113596	-0.481846	-0.080564	1.51321	-0.0566927	-0.39272	0.639841	-0.41338	0.150105	-0.680961	0.0189167	-0.565668	-0.083144	1.3285	0.0205866	0.62548
158	0.62548	0.113596	-0.481846	-0.080564	1.51321	-0.0566927	-0.39272	0.639841	-0.41338	0.150105	-0.680961	0.0189167	-0.565668	-0.083144	1.3285	0.381822
159	0.381822	0.62548	0.113596	-0.481846	-0.080564	1.51321	-0.0566927	-0.39272	0.639841	-0.41338	0.150105	-0.680961	0.0189167	-0.565668	-0.083144	-0.479624
160	-0.479624	0.381822	0.62548	0.113596	-0.481846	-0.080564	1.51321	-0.0566927	-0.39272	0.639841	-0.41338	0.150105	-0.680961	0.0189167	-0.565668	1.54844
161	1.54844	-0.479624	0.381822	0.62548	0.113596	-0.481846	-0.080564	1.51321	-0.0566927	-0.39272	0.639841	-0.41338	0.150105	-0.680961	0.0189167	1.13661
162	1.13661	1.54844	-0.479624	0.381822	0.62548	0.113596	-0.481846	-0.080564	1.51321	-0.0566927	-0.39272	0.639841	-0.41338	0.150105	-0.680961	-0.0919983
163	-0.0919983	1.13661	1.54844	-0.479624	0.381822	0.62548	0.113596	-0.481846	-0.080564	1.51321	-0.0566927	-0.39272	0.639841	-0.41338	0.150105	1.1489
164	1.1489	-0.0919983	1.13661	1.54844	-0.479624	0.381822	0.62548	0.113596	-0.481846	-0.080564	1.51321	-0.0566927	-0.39272	0.639841	-0.41338	-0.131519
165	-0.131519	1.1489	-0.0919983	1.13661	1.54844	-0.479624	0.381822	0.62548	0.113596	-0.481846	-0.080564	1.51321	-0.0566927	-0.39272	0.639841	0.380447
166	0.380447	-0.131519	1.1489	-0.0919983	1.13661	1.54844	-0.479624	0.381822	0.62548	0.113596	-0.481846	-0.080564	1.51321	-0.0566927	-0.39272	0.0598494
167	0.0598494	0.380447	-0.131519	1.1489	-0.0919983	1.13661	1.54844	-0.479624	0.381822	0.62548	0.113596	-0.481846	-0.080564	1.51321	-0.0566927	0.685692
168	0.685692	0.0598494	0.380447	-0.131519	1.1489	-0.0919983	1.13661	1.54844	-0.479624	0.381822	0.62548	0.113596	-0.481846	-0.080564	1.51321	-0.136558
169	-0.136558	0.685692	0.0598494	0.380447	-0.131519	1.1489	-0.0919983	1.13661	1.54844	-0.479624	0.381822	0.62548	0.113596	-0.481846	-0.080564	-0.453651
170	-0.453651	-0.136558	0.685692	0.0598494	0.380447	-0.131519	1.1489	-0.0919983	1.13661	1.54844	-0.479624	0.381822	0.62548	0.113596	-0.481846	1.47163
171	1.47163	-0.453651	-0.136558	0.685692	0.0598494	0.380447	-0.131519	1.1489	-0.0919983	1.13661	1.54844	-0.479624	0.381822	0.62548	0.113596	1.09931
172	1.09931	1.47163	-0.453651	-0.136558	0.685692	0.0598494	0.380447	-0.131519	1.1489	-0.0919983	1.13661	1.54844	-0.479624	0.381822	0.62548	-0.0402951
173	-0.0402951	1.09931	1.47163	-0.453651	-0.136558	0.685692	0.0598494	0.380447	-0.131519	1.1489	-0.0919983	1.13661	1.54844	-0.479624	0.381822	0.884473
174	0.884473	-0.0402951	1.09931	1.47163	-0.453651	-0.136558	0.685692	0.0598494	0.380447	-0.131519	1.1489	-0.0919983	1.13661	1.54844	-0.479624	0.026725
175	0.026725	0.884473	-0.0402951	1.09931	1.47163	-0.453651	-0.136558	0.685692	0.0598494	0.380447	-0.131519	1.1489	-0.0919983	1.13661	1.54844	1.28284
176	1.28284	0.026725	0.884473	-0.0402951	1.09931	1.47163	-0.453651	-0.136558	0.685692	0.0598494	0.380447	-0.131519	1.1489	-0.0919983	1.13661	-0.158425
177	-0.158425	1.28284	0.026725	0.884473	-0.0402951	1.09931	1.47163	-0.453651	-0.136558	0.685692	0.0598494	0.380447	-0.131519	1.1489	-0.0919983	0.780113
178	0.780113	-0.158425	1.28284	0.026725	0.884473	-0.0402951	1.09931	1.47163	-0.453651	-0.136558	0.685692	0.0598494	0.380447	-0.131519	1.1489	0.0389429
179	0.0389429	0.780113	-0.158425	1.28284	0.026725	0.884473	-0.0402951	1.09931	1.47163	-0.453651	-0.136558	0.685692	0.0598494	0.380447	-0.131519	-0.330971
180	-0.330971	0.0389429	0.780113	-0.158425	1.28284	0.026725	0.884473	-0.0402951	1.09931	1.47163	-0.453651	-0.136558	0.685692	0.0598494	0.380447	1.22795
181	1.22795	-0.330971	0.0389429	0.780113	-0.158425	1.28284	0.026725	0.884473	-0.0402951	1.09931	1.47163	-0.453651	-0.136558	0.685692	0.0598494	0.869442
182	0.869442	1.22795	-0.330971	0.0389429	0.780113	-0.158425	1.28284	0.026725	0.884473	-0.0402951	1.09931	1.47163	-0.453651	-0.136558	0.685692	-0.870367
183	-0.870367	0.869442	1.22795	-0.330971	0.0389429	0.780113	-0.158425	1.28284	0.026725	0.884473	-0.0402951	1.09931	1.47163	-0.453651	-0.136558	0.881461
184	0.881461	-0.870367	0.869442	1.22795	-0.330971	0.0389429	0.780113	-0.158425	1.28284	0.026725	0.884473	-0.0402951	1.09931	1.47163	-0.453651	0.0219902
185	0.0219902	0.881461	-0.870367	0.869442	1.22795	-0.330971	0.0389429	0.780113	-0.158425	1.28284	0.026725	0.884473	-0.0402951	1.09931	1.47163	1.36901
186	1.36901	0.0219902	0.881461	-0.870367	0.869442	1.22795	-0.330971	0.0389429	0.780113	-0.158425	1.28284	0.026725	0.884473	-0.0402951	1.09931	-0.109784
187	-0.109784	1.36901	0.0219902	0.881461	-0.870367	0.869442	1.22795	-0.330971	0.0389429	0.780113	-0.158425	1.28284	0.026725	0.884473	-0.0402951	0.551581
188	0.551581	-0.109784	1.36901	0.0219902	0.881461	-0.870367	0.869442	1.22795	-0.330971	0.0389429	0.780113	-0.158425	1.28284	0.026725	0.884473	0.00862203
189	0.00862203	0.551581	-0.109784	1.36901	0.0219902	0.881461	-0.870367	0.869442	1.22795	-0.330971	0.0389429	0.780113	-0.158425	1.28284	0.026725	-0.04335
190	-0.04335	0.00862203	0.551581	-0.109784	1.36901	0.0219902	0.881461	-0.870367	0.869442	1.22795	-0.330971	0.0389429	0.780113	-0.158425	1.28284	0.956612
191	0.956612	-0.04335	0.00862203	0.551581	-0.109784	1.36901	0.0219902	0.881461	-0.870367	0.869442	1.22795	-0.330971	0.0389429	0.780113	-0.158425	0.567283
192	0.567283	0.956612	-0.04335	0.00862203	0.551581	-0.109784	1.36901	0.0219902	0.881461	-0.870367	0.869442	1.22795	-0.330971	0.0389429	0.780113	-0.347141
193	-0.347141	0.567283	0.956612	-0.04335	0.00862203	0.551581	-0.109784	1.36901	0.0219902	0.881461	-0.870367	0.869442	1.22795	-0.330971	0.0389429	0.744361
194	0.744361	-0.347141	0.567283	0.956612	-0.04335	0.00862203	0.551581	-0.109784	1.36901	0.0219902	0.881461	-0.870367	0.869442	1.22795	-0.330971	0.0952756
195	0.0952756	0.744361	-0.347141	0.567283	0.956612	-0.04335	0.00862203	0.551581	-0.109784	1.36901	0.0219902	0.881461	-0.870367	0.869442	1.22795	1.9018
196	1.9018	0.0952756	0.744361	-0.347141	0.567283	0.956612	-0.04335	0.00862203	0.551581	-0.109784	1.36901	0.0219902	0.881461	-0.870367	0.869442	0.0530551
197	0.0530551	1.9018	0.0952756	0.744361	-0.347141	0.567283	0.956612	-0.04335	0.00862203	0.551581	-0.109784	1.36901	0.0219902	0.881461	-0.870367	0.422319
198	0.422319	0.0530551	1.9018	0.0952756	0.744361	-0.347141	0.567283	0.956612	-0.04335	0.00862203	0.551581	-0.109784	1.36901	0.0219902	0.881461	1.13282
199	1.13282	0.422319	0.0530551	1.9018	0.0952756	0.744361	-0.347141	0.567283	0.956612	-0.04335	0.00862203	0.551581	-0.109784	1.36901	0.0219902	0.167159
200	0.167159	1.13282	0.422319	0.0530551	1.9018	0.0952756	0.744361	-0.347141	0.567283	0.956612	-0.04335	0.00862203	0.551581	-0.109784	1.36901	0.672795
201	0.672795	0.167159	1.13282	0.422319	0.0530551	1.9018	0.0952756	0.744361	-0.347141	0.567283	0.956612	-0.04335	0.00862203	0.551581	-0.109784	0.421186
202	0.421186	0.672795	0.167159	1.13282	0.422319	0.0530551	1.9018	0.0952756	0.744361	-0.347141	0.567283	0.956612	-0.04335	0.00862203	0.551581	-0.406311
203	-0.406311	0.421186	0.672795	0.167159	1.13282	0.422319	0.0530551	1.9018	0.0952756	0.744361	-0.347141	0.567283	0.956612	-0.04335	0.00862203	0.780761
204	0.780761	-0.406311	0.421186	0.672795	0.167159	1.13282	0.422319	0.0530551	1.9018	0.0952756	0.744361	-0.347141	0.567283	0.956612	-0.04335	0.125465
205	0.125465	0.780761	-0.406311	0.421186	0.672795	0.167159	1.13282	0.422319	0.0530551	1.9018	0.0952756	0.744361	-0.347141	0.567283	0.956612	1.63778
206	1.63778	0.125465	0.780761	-0.406311	0.421186	0.672795	0.167159	1.13282	0.422319	0.0530551	1.9018	0.0952756	0.744361	-0.347141	0.567283	0.174919
207	0.174919	1.63778	0.125465	0.780761	-0.406311	0.421186	0.672795	0.167159	1.13282	0.422319	0.0530551	1.9018	0.0952756	0.744361	-0.347141	0.512901
208	0.512901	0.174919	1.63778	0.125465	0.780761	-0.406311	0.421186	0.672795	0.167159	1.13282	0.422319	0.0530551	1.9018	0.0952756	0.744361	1.82544
209	1.82544	0.512901	0.174919	1.63778	0.125465	0.780761	-0.406311	0.421186	0.672795	0.167159	1.13282	0.422319	0.0530551	1.9018	0.0952756	0.0689531
210	0.0689531	1.82544	0.512901	0.174919	1.63778	0.125465	0.780761	-0.406311	0.421186	0.672795	0.167159	1.13282	0.422319	0.0530551	1.9018	0.636433
211	0.636433	0.0689531	1.82544	0.512901	0.174919	1.63778	0.125465	0.780761	-0.406311	0.421186	0.672795	0.167159	1.13282	0.422319	0.0530551	0.441379
212	0.441379	0.636433	0.0689531	1.82544	0.512901	0.174919	1.63778	0.125465	0.780761	-0.406311	0.421186	0.672795	0.167159	1.13282	0.422319	-0.307227
213	-0.307227	0.441379	0.636433	0.0689531	1.82544	0.512901	0.174919	1.63778	0.125465	0.780761	-0.406311	0.421186	0.672795	0.167159	1.13282	0.784311
214	0.784311	-0.307227	0.441379	0.636433	0.0689531	1.82544	0.512901	0.174919	1.63778	0.125465	0.780761	-0.406311	0.421186	0.672795	0.167159	0.109886
215	0.109886	0.784311	-0.307227	0.441379	0.636433	0.0689531	1.82544	0.512901	0.174919	1.63778	0.125465	0.780761	-0.406311	0.421186	0.672795	1.51426
216	1.51426	0.109886	0.784311	-0.307227	0.441379	0.636433	0.0689531	1.82544	0.512901	0.174919	1.63778	0.125465	0.780761	-0.406311	0.421186	0.0386883
217	0.0386883	1.51426	0.109886	0.784311	-0.307227	0.441379	0.636433	0.0689531	1.82544	0.512901	0.174919	1.63778	0.125465	0.780761	-0.406311	0.423358
218	0.423358	0.0386883	1.51426	0.109886	0.784311	-0.307227	0.441379	0.636433	0.0689531	1.82544	0.512901	0.174919	1.63778	0.125465	0.780761	0.683506
219	0.683506	0.423358	0.0386883	1.51426	0.109886	0.784311	-0.307227	0.441379	0.636433	0.0689531	1.82544	0.512901	0.174919	1.63778	0.125465	-0.042764
220	-0.042764	0.683506	0.423358	0.0386883	1.51426	0.109886	0.784311	-0.307227	0.441379	0.636433	0.0689531	1.82544	0.512901	0.174919	1.63778	0.389273
221	0.389273	-0.042764	0.683506	0.423358	0.0386883	1.51426	0.109886	0.784311	-0.307227	0.441379	0.636433	0.0689531	1.82544	0.512901	0.174919	0.342878
222	0.342878	0.389273	-0.042764	0.683506	0.423358	0.0386883	1.51426	0.109886	0.784311	-0.307227	0.441379	0.636433	0.0689531	1.82544	0.512901	-0.0783632
223	-0.0783632	0.342878	0.389273	-0.042764	0.683506	0.423358	0.0386883	1.51426	0.109886	0.784311	-0.307227	0.441379	0.636433	0.0689531	1.82544	0.605296
224	0.605296	-0.0783632	0.342878	0.389273	-0.042764	0.683506	0.423358	0.0386883	1.51426	0.109886	0.784311	-0.307227	0.441379	0.636433	0.0689531	-0.0974577
225	-0.0974577	0.605296	-0.0783632	0.342878	0.389273	-0.042764	0.683506	0.423358	0.0386883	1.51426	0.109886	0.784311	-0.307227	0.441379	0.636433	1.22888
226	1.22888	-0.0974577	0.605296	-0.0783632	0.342878	0.389273	-0.042764	0.683506	0.423358	0.0386883	1.51426	0.109886	0.784311	-0.307227	0.441379	-0.0191752
227	-0.0191752	1.22888	-0.0974577	0.605296	-0.0783632	0.342878	0.389273	-0.042764	0.683506	0.423358	0.0386883	1.51426	0.109886	0.784311	-0.307227	0.408939
228	0.408939	-0.0191752	1.22888	-0.0974577	0.605296	-0.0783632	0.342878	0.389273	-0.042764	0.683506	0.423358	0.0386883	1.51426	0.109886	0.784311	0.864058
229	0.864058	0.408939	-0.0191752	1.22888	-0.0974577	0.605296	-0.0783632	0.342878	0.389273	-0.042764	0.683506	0.423358	0.0386883	1.51426	0.109886	-0.235041
230	-0.235041	0.864058	0.408939	-0.0191752	1.22888	-0.0974577	0.605296	-0.0783632	0.342878	0.389273	-0.042764	0.683506	0.423358	0.0386883	1.51426	0.190485
231	0.190485	-0.235041	0.864058	0.408939	-0.0191752	1.22888	-0.0974577	0.605296	-0.0783632	0.342878	0.389273	-0.042764	0.683506	0.423358	0.0386883	0.26605
232	0.26605	0.190485	-0.235041	0.864058	0.408939	-0.0191752	1.22888	-0.0974577	0.605296	-0.0783632	0.342878	0.389273	-0.042764	0.683506	0.423358	0.395007
233	0.395007	0.26605	0.190485	-0.235041	0.864058	0.408939	-0.0191752	1.22888	-0.0974577	0.605296	-0.0783632	0.342878	0.389273	-0.042764	0.683506	0.437147
234	0.437147	0.395007	0.26605	0.190485	-0.235041	0.864058	0.408939	-0.0191752	1.22888	-0.0974577	0.605296	-0.0783632	0.342878	0.389273	-0.042764	-0.0536031
235	-0.0536031	0.437147	0.395007	0.26605	0.190485	-0.235041	0.864058	0.408939	-0.0191752	1.22888	-0.0974577	0.605296	-0.0783632	0.342878	0.389273	-1.0476
236	-1.0476	-0.0536031	0.437147	0.395007	0.26605	0.190485	-0.235041	0.864058	0.408939	-0.0191752	1.22888	-0.0974577	0.605296	-0.0783632	0.342878	0.0061983
237	0.0061983	-1.0476	-0.0536031	0.437147	0.395007	0.26605	0.190485	-0.235041	0.864058	0.408939	-0.0191752	1.22888	-0.0974577	0.605296	-0.0783632	0.297326
238	0.297326	0.0061983	-1.0476	-0.0536031	0.437147	0.395007	0.26605	0.190485	-0.235041	0.864058	0.408939	-0.0191752	1.22888	-0.0974577	0.605296	0.489828
239	0.489828	0.297326	0.0061983	-1.0476	-0.0536031	0.437147	0.395007	0.26605	0.190485	-0.235041	0.864058	0.408939	-0.0191752	1.22888	-0.0974577	-0.503888
240	-0.503888	0.489828	0.297326	0.0061983	-1.0476	-0.0536031	0.437147	0.395007	0.26605	0.190485	-0.235041	0.864058	0.408939	-0.0191752	1.22888	-0.0117125
241	-0.0117125	-0.503888	0.489828	0.297326	0.0061983	-1.0476	-0.0536031	0.437147	0.395007	0.26605	0.190485	-0.235041	0.864058	0.408939	-0.0191752	0.551996
242	0.551996	-0.0117125	-0.503888	0.489828	0.297326	0.0061983	-1.0476	-0.0536031	0.437147	0.395007	0.26605	0.190485	-0.235041	0.864058	0.408939	0.517625
243	0.517625	0.551996	-0.0117125	-0.503888	0.489828	0.297326	0.0061983	-1.0476	-0.0536031	0.437147	0.395007	0.26605	0.190485	-0.235041	0.864058	0.394231
244	0.394231	0.517625	0.551996	-0.0117125	-0.503888	0.489828	0.297326	0.0061983	-1.0476	-0.0536031	0.437147	0.395007	0.26605	0.190485	-0.235041	-0.121956
245	-0.121956	0.394231	0.517625	0.551996	-0.0117125	-0.503888	0.489828	0.297326	0.0061983	-1.0476	-0.0536031	0.437147	0.395007	0.26605	0.190485	-0.59941
246	-0.59941	-0.121956	0.394231	0.517625	0.551996	-0.0117125	-0.503888	0.489828	0.297326	0.0061983	-1.0476	-0.0536031	0.437147	0.395007	0.26605	-1.3971
247	-1.3971	-0.59941	-0.121956	0.394231	0.517625	0.551996	-0.0117125	-0.503888	0.489828	0.297326	0.0061983	-1.0476	-0.0536031	0.437147	0.395007	0.253122
248	0.253122	-1.3971	-0.59941	-0.121956	0.394231	0.517625	0.551996	-0.0117125	-0.503888	0.489828	0.297326	0.0061983	-1.0476	-0.0536031	0.437147	0.41467
249	0.41467	0.253122	-1.3971	-0.59941	-0.121956	0.394231	0.517625	0.551996	-0.0117125	-0.503888	0.489828	0.297326	0.0061983	-1.0476	-0.0536031	-0.391064
250	-0.391064	0.41467	0.253122	-1.3971	-0.59941	-0.121956	0.394231	0.517625	0.551996	-0.0117125	-0.503888	0.489828	0.297326	0.0061983	-1.0476	2.8443
251	2.8443	-0.391064	0.41467	0.253122	-1.3971	-0.59941	-0.121956	0.394231	0.517625	0.551996	-0.0117125	-0.503888	0.489828	0.297326	0.0061983	-0.0276959
252	-0.0276959	2.8443	-0.391064	0.41467	0.253122	-1.3971	-0.59941	-0.121956	0.394231	0.517625	0.551996	-0.0117125	-0.503888	0.489828	0.297326	0.739159
253	0.739159	-0.0276959	2.8443	-0.391064	0.41467	0.253122	-1.3971	-0.59941	-0.121956	0.394231	0.517625	0.551996	-0.0117125	-0.503888	0.489828	0.156799
254	0.156799	0.739159	-0.0276959	2.8443	-0.391064	0.41467	0.253122	-1.3971	-0.59941	-0.121956	0.394231	0.517625	0.551996	-0.0117125	-0.503888	-0.185211
255	-0.185211	0.156799	0.739159	-0.0276959	2.8443	-0.391064	0.41467	0.253122	-1.3971	-0.59941	-0.121956	0.394231	0.517625	0.551996	-0.0117125	0.673688
256	0.673688	-0.185211	0.156799	0.739159	-0.0276959	2.8443	-0.391064	0.41467	0.253122	-1.3971	-0.59941	-0.121956	0.394231	0.517625	0.551996	-1.06844
257	-1.06844	0.673688	-0.185211	0.156799	0.739159	-0.0276959	2.8443	-0.391064	0.41467	0.253122	-1.3971	-0.59941	-0.121956	0.394231	0.517625	-0.0598459
258	-0.0598459	-1.06844	0.673688	-0.185211	0.156799	0.739159	-0.0276959	2.8443	-0.391064	0.41467	0.253122	-1.3971	-0.59941	-0.121956	0.394231	0.393798
259	0.393798	-0.0598459	-1.06844	0.673688	-0.185211	0.156799	0.739159	-0.0276959	2.8443	-0.391064	0.41467	0.253122	-1.3971	-0.59941	-0.121956	-0.331897
260	-0.331897	0.393798	-0.0598459	-1.06844	0.673688	-0.185211	0.156799	0.739159	-0.0276959	2.8443	-0.391064	0.41467	0.253122	-1.3971	-0.59941	0.488293
261	0.488293	-0.331897	0.393798	-0.0598459	-1.06844	0.673688	-0.185211	0.156799	0.739159	-0.0276959	2.8443	-0.391064	0.41467	0.253122	-1.3971	0.0414782
262	0.0414782	0.488293	-0.331897	0.393798	-0.0598459	-1.06844	0.673688	-0.185211	0.156799	0.739159	-0.0276959	2.8443	-0.391064	0.41467	0.253122	1.24693
263	1.24693	0.0414782	0.488293	-0.331897	0.393798	-0.0598459	-1.06844	0.673688	-0.185211	0.156799	0.739159	-0.0276959	2.8443	-0.391064	0.41467	1.49338
264	1.49338	1.24693	0.0414782	0.488293	-0.331897	0.393798	-0.0598459	-1.06844	0.673688	-0.185211	0.156799	0.739159	-0.0276959	2.8443	-0.391064	-0.27509
265	-0.27509	1.49338	1.24693	0.0414782	0.488293	-0.331897	0.393798	-0.0598459	-1.06844	0.673688	-0.185211	0.156799	0.739159	-0.0276959	2.8443	-0.743225
266	-0.743225	-0.27509	1.49338	1.24693	0.0414782	0.488293	-0.331897	0.393798	-0.0598459	-1.06844	0.673688	-0.185211	0.156799	0.739159	-0.0276959	-1.00151
267	-1.00151	-0.743225	-0.27509	1.49338	1.24693	0.0414782	0.488293	-0.331897	0.393798	-0.0598459	-1.06844	0.673688	-0.185211	0.156799	0.739159	-0.407025
268	-0.407025	-1.00151	-0.743225	-0.27509	1.49338	1.24693	0.0414782	0.488293	-0.331897	0.393798	-0.0598459	-1.06844	0.673688	-0.185211	0.156799	0.102691
269	0.102691	-0.407025	-1.00151	-0.743225	-0.27509	1.49338	1.24693	0.0414782	0.488293	-0.331897	0.393798	-0.0598459	-1.06844	0.673688	-0.185211	-0.22594
270	-0.22594	0.102691	-0.407025	-1.00151	-0.743225	-0.27509	1.49338	1.24693	0.0414782	0.488293	-0.331897	0.393798	-0.0598459	-1.06844	0.673688	1.08782
271	1.08782	-0.22594	0.102691	-0.407025	-1.00151	-0.743225	-0.27509	1.49338	1.24693	0.0414782	0.488293	-0.331897	0.393798	-0.0598459	-1.06844	0.920731
272	0.920731	1.08782	-0.22594	0.102691	-0.407025	-1.00151	-0.743225	-0.27509	1.49338	1.24693	0.0414782	0.488293	-0.331897	0.393798	-0.0598459	0.667606
273	0.667606	0.920731	1.08782	-0.22594	0.102691	-0.407025	-1.00151	-0.743225	-0.27509	1.49338	1.24693	0.0414782	0.488293	-0.331897	0.393798	0.828191
274	0.828191	0.667606	0.920731	1.08782	-0.22594	0.102691	-0.407025	-1.00151	-0.743225	-0.27509	1.49338	1.24693	0.0414782	0.488293	-0.331897	-0.134511
275	-0.134511	0.828191	0.667606	0.920731	1.08782	-0.22594	0.102691	-0.407025	-1.00151	-0.743225	-0.27509	1.49338	1.24693	0.0414782	0.488293	0.108595
276	0.108595	-0.134511	0.828191	0.667606	0.920731	1.08782	-0.22594	0.102691	-0.407025	-1.00151	-0.743225	-0.27509	1.49338	1.24693	0.0414782	-0.641419
277	-0.641419	0.108595	-0.134511	0.828191	0.667606	0.920731	1.08782	-0.22594	0.102691	-0.407025	-1.00151	-0.743225	-0.27509	1.49338	1.24693	-0.486534
278	-0.486534	-0.641419	0.108595	-0.134511	0.828191	0.667606	0.920731	1.08782	-0.22594	0.102691	-0.407025	-1.00151	-0.743225	-0.27509	1.49338	-0.000877353
279	-0.000877353	-0.486534	-0.641419	0.108595	-0.134511	0.828191	0.667606	0.920731	1.08782	-0.22594	0.102691	-0.407025	-1.00151	-0.743225	-0.27509	-0.223324
280	-0.223324	-0.000877353	-0.486534	-0.641419	0.108595	-0.134511	0.828191	0.667606	0.920731	1.08782	-0.22594	0.102691	-0.407025	-1.00151	-0.743225	2.64562
281	2.64562	-0.223324	-0.000877353	-0.486534	-0.641419	0.108595	-0.134511	0.828191	0.667606	0.920731	1.08782	-0.22594	0.102691	-0.407025	-1.00151	0.70593
282	0.70593	2.64562	-0.223324	-0.000877353	-0.486534	-0.641419	0.108595	-0.134511	0.828191	0.667606	0.920731	1.08782	-0.22594	0.102691	-0.407025	1.35512
283	1.35512	0.70593	2.64562	-0.223324	-0.000877353	-0.486534	-0.641419	0.108595	-0.134511	0.828191	0.667606	0.920731	1.08782	-0.22594	0.102691	1.29539
284	1.29539	1.35512	0.70593	2.64562	-0.223324	-0.000877353	-0.486534	-0.641419	0.108595	-0.134511	0.828191	0.667606	0.920731	1.08782	-0.22594	-0.694226
285	-0.694226	1.29539	1.35512	0.70593	2.64562	-0.223324	-0.000877353	-0.486534	-0.641419	0.108595	-0.134511	0.828191	0.667606	0.920731	1.08782	2.28557
286	2.28557	-0.694226	1.29539	1.35512	0.70593	2.64562	-0.223324	-0.000877353	-0.486534	-0.641419	0.108595	-0.134511	0.828191	0.667606	0.920731	-0.626491
287	-0.626491	2.28557	-0.694226	1.29539	1.35512	0.70593	2.64562	-0.223324	-0.000877353	-0.486534	-0.641419	0.108595	-0.134511	0.828191	0.667606	-0.287121
288	-0.287121	-0.626491	2.28557	-0.694226	1.29539	1.35512	0.70593	2.64562	-0.223324	-0.000877353	-0.486534	-0.641419	0.108595	-0.134511	0.828191	0.190027
289	0.190027	-0.287121	-0.626491	2.28557	-0.694226	1.29539	1.35512	0.70593	2.64562	-0.223324	-0.000877353	-0.486534	-0.641419	0.108595	-0.134511	-0.0118753
290	-0.0118753	0.190027	-0.287121	-0.626491	2.28557	-0.694226	1.29539	1.35512	0.70593	2.64562	-0.223324	-0.000877353	-0.486534	-0.641419	0.108595	-0.368915
291	-0.368915	-0.0118753	0.190027	-0.287121	-0.626491	2.28557	-0.694226	1.29539	1.35512	0.70593	2.64562	-0.223324	-0.000877353	-0.486534	-0.641419	0.581438
292	0.581438	-0.368915	-0.0118753	0.190027	-0.287121	-0.626491	2.28557	-0.694226	1.29539	1.35512	0.70593	2.64562	-0.223324	-0.000877353	-0.486534	1.30482
293	1.30482	0.581438	-0.368915	-0.0118753	0.190027	-0.287121	-0.626491	2.28557	-0.694226	1.29539	1.35512	0.70593	2.64562	-0.223324	-0.000877353	2.31033
294	2.31033	1.30482	0.581438	-0.368915	-0.0118753	0.190027	-0.287121	-0.626491	2.28557	-0.694226	1.29539	1.35512	0.70593	2.64562	-0.223324	-0.556334
295	-0.556334	2.31033	1.30482	0.581438	-0.368915	-0.0118753	0.190027	-0.287121	-0.626491	2.28557	-0.694226	1.29539	1.35512	0.70593	2.64562	0.200913
296	0.200913	-0.556334	2.31033	1.30482	0.581438	-0.368915	-0.0118753	0.190027	-0.287121	-0.626491	2.28557	-0.694226	1.29539	1.35512	0.70593	0.51598
297	0.51598	0.200913	-0.556334	2.31033	1.30482	0.581438	-0.368915	-0.0118753	0.190027	-0.287121	-0.626491	2.28557	-0.694226	1.29539	1.35512	-0.14992
298	-0.14992	0.51598	0.200913	-0.556334	2.31033	1.30482	0.581438	-0.368915	-0.0118753	0.190027	-0.287121	-0.626491	2.28557	-0.694226	1.29539	0.134324
299	0.134324	-0.14992	0.51598	0.200913	-0.556334	2.31033	1.30482	0.581438	-0.368915	-0.0118753	0.190027	-0.287121	-0.626491	2.28557	-0.694226	0.0560252
300	0.0560252	0.134324	-0.14992	0.51598	0.200913	-0.556334	2.31033	1.30482	0.581438	-0.368915	-0.0118753	0.190027	-0.287121	-0.626491	2.28557	0.0502251
301	0.0502251	0.0560252	0.134324	-0.14992	0.51598	0.200913	-0.556334	2.31033	1.30482	0.581438	-0.368915	-0.0118753	0.190027	-0.287121	-0.626491	0.398874
302	0.398874	0.0502251	0.0560252	0.134324	-0.14992	0.51598	0.200913	-0.556334	2.31033	1.30482	0.581438	-0.368915	-0.0118753	0.190027	-0.287121	0.995936
303	0.995936	0.398874	0.0502251	0.0560252	0.134324	-0.14992	0.51598	0.200913	-0.556334	2.31033	1.30482	0.581438	-0.368915	-0.0118753	0.190027	2.1811
304	2.1811	0.995936	0.398874	0.0502251	0.0560252	0.134324	-0.14992	0.51598	0.200913	-0.556334	2.31033	1.30482	0.581438	-0.368915	-0.0118753	-0.413536
